job_id,experiment,plant_group,plant_id,plant_seed,manifest_id,trajectory,regime,config_group,config_value,control_points,method,compensation_gain,smoothing_window,learning_rate,scenario_id,measurement_noise_std_mm,extra_delay_steps,mismatch_scale,initial_task_score,final_task_score,task_auc_normalized,final_task_ratio,initial_violation_rate,final_violation_rate,initial_global_rmse,final_global_rmse,final_global_ratio,trial_task_scores,selection_history,accepted_history,rejected_trials,final_trust_radius_mm,constraint_violation,all_updates_succeeded,finite_result,raw_estimated_lag_history,total_estimated_lag_history,nominal_estimated_lag_history,applied_lag_history,median_estimated_axis_lag_steps,lag_absolute_error_steps,median_peak_correlation,elapsed_s
03_parameter_sensitivity|gamma_0p25|ellipse--demand_conflict|n0_d1_m0|25002|v11_full,03_parameter_sensitivity,independent_seeded,S25002,25002,ellipse--demand_conflict,ellipse,demand_conflict,residual_delay_shrinkage,0.25,12,v11_full,0.25,5,0.65,n0_d1_m0,0.0,4,1.0,7.766290542448517,0.86395650978212,0.34347161827582445,0.11124442294039338,0.8333333333333334,0.16666666666666666,1.9704335955951635,0.21951055024533475,0.11140215571640832,"[7.766290542448517, 3.5689763692389977, 1.7325533816716114, 1.053348245434162, 0.86395650978212]","[[2, 3], [2, 3], [2, 3], [3, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[7, 5], [7, 5], [7, 5], [7, 5], [7, 5]]","[[9, 7], [9, 7], [9, 7], [9, 7], [9, 7]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.75, 1.25], [1.75, 1.25], [1.75, 1.25], [1.75, 1.25], [1.75, 1.25]]","[7.0, 5.0]",1.0,0.998505652713791,0.45993541600000754
03_parameter_sensitivity|gamma_0p25|ellipse--demand_conflict|n0_d1_m0|25003|v11_full,03_parameter_sensitivity,independent_seeded,S25003,25003,ellipse--demand_conflict,ellipse,demand_conflict,residual_delay_shrinkage,0.25,12,v11_full,0.25,5,0.65,n0_d1_m0,0.0,4,1.0,7.279743388405482,0.3961046564913334,0.3220371997158571,0.05441189824386024,0.6666666666666666,0.0,1.85507896209821,0.06754760722705312,0.036412254468485034,"[7.279743388405482, 3.155211615904687, 1.5902348679749196, 0.7940221954804902, 0.3961046564913334]","[[3, 4], [1, 4], [1, 4], [1, 3]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[4, 7], [4, 7], [4, 7], [4, 8], [4, 8]]","[[6, 9], [6, 9], [6, 9], [6, 10], [6, 10]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.0, 1.75], [1.0, 1.75], [1.0, 1.75], [1.0, 1.75], [1.0, 1.75]]","[4.0, 7.0]",1.0,0.9963779706814753,0.38075554200003126
03_parameter_sensitivity|gamma_0p25|ellipse--demand_conflict|n0_d1_m0|25004|v11_full,03_parameter_sensitivity,independent_seeded,S25004,25004,ellipse--demand_conflict,ellipse,demand_conflict,residual_delay_shrinkage,0.25,12,v11_full,0.25,5,0.65,n0_d1_m0,0.0,4,1.0,6.237600449225314,0.2856769657813285,0.3139679876460644,0.04579917679991967,0.6666666666666666,0.0,1.6054979846693018,0.04960596125914136,0.030897554361838157,"[6.237600449225314, 2.6762173543635033, 1.2884022226329304, 0.6073691586340814, 0.2856769657813285]","[[3, 4], [1, 4], [1, 3], [1, 3]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[4, 7], [4, 7], [4, 7], [4, 7], [4, 7]]","[[6, 9], [6, 9], [6, 9], [6, 9], [6, 9]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.0, 1.75], [1.0, 1.75], [1.0, 1.75], [1.0, 1.75], [1.0, 1.75]]","[4.0, 7.0]",0.5,0.9975966579169409,0.3708872909999741
03_parameter_sensitivity|gamma_0p25|ellipse--demand_conflict|n0_d1_m0|25005|v11_full,03_parameter_sensitivity,independent_seeded,S25005,25005,ellipse--demand_conflict,ellipse,demand_conflict,residual_delay_shrinkage,0.25,12,v11_full,0.25,5,0.65,n0_d1_m0,0.0,4,1.0,7.539010853039086,0.3897137177614599,0.32067268851756375,0.05169295088683426,0.6666666666666666,0.0,1.9428950434958454,0.06743703204252796,0.03470955997766544,"[7.539010853039086, 3.2591597061559465, 1.6363029737278993, 0.8103945507444217, 0.3897137177614599]","[[3, 4], [1, 4], [1, 4], [1, 3]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[5, 8], [5, 8], [5, 8], [5, 8], [5, 8]]","[[7, 10], [7, 10], [7, 10], [7, 10], [7, 10]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.25, 2.0], [1.25, 2.0], [1.25, 2.0], [1.25, 2.0], [1.25, 2.0]]","[5.0, 8.0]",0.5,0.9962400614992408,0.380484249999995
03_parameter_sensitivity|gamma_0p25|ellipse--demand_conflict|n0_d1_m0|25006|v11_full,03_parameter_sensitivity,independent_seeded,S25006,25006,ellipse--demand_conflict,ellipse,demand_conflict,residual_delay_shrinkage,0.25,12,v11_full,0.25,5,0.65,n0_d1_m0,0.0,4,1.0,6.569664275539642,0.3170723905110719,0.3172043488618915,0.04826310405108594,0.8333333333333334,0.0,1.9396508864759971,0.06299997639790529,0.032480059601016714,"[6.569664275539642, 2.824135308448791, 1.3985374071722296, 0.6696632664087521, 0.3170723905110719]","[[3, 4], [3, 4], [1, 3], [1, 3]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[6, 7], [6, 7], [6, 7], [6, 7], [6, 7]]","[[8, 9], [8, 9], [8, 9], [8, 9], [8, 9]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.5, 1.75], [1.5, 1.75], [1.5, 1.75], [1.5, 1.75], [1.5, 1.75]]","[6.0, 7.0]",1.0,0.9996571918592971,0.39723862499999996
03_parameter_sensitivity|gamma_0p25|ellipse--demand_conflict|n1_d1_m1|25001|v11_full,03_parameter_sensitivity,independent_seeded,S25001,25001,ellipse--demand_conflict,ellipse,demand_conflict,residual_delay_shrinkage,0.25,12,v11_full,0.25,5,0.65,n1_d1_m1,0.05,4,1.7,7.488128890501111,1.0845809869600789,0.35746794891250183,0.14484005321221147,0.8333333333333334,0.3333333333333333,2.1265330876573425,0.3023894249791678,0.14219831646837425,"[7.488128890501111, 3.3496136839330335, 1.8094969492619921, 1.2615987307938994, 1.0845809869600789]","[[2, 3], [3, 4], [3, 4], [3, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[7, 7], [7, 7], [7, 7], [7, 7], [7, 7]]","[[9, 9], [9, 9], [9, 9], [9, 9], [9, 9]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.75, 1.75], [1.75, 1.75], [1.75, 1.75], [1.75, 1.75], [1.75, 1.75]]","[7.0, 7.0]",0.5,0.9996227956323804,0.6200924170000235
03_parameter_sensitivity|gamma_0p25|ellipse--demand_conflict|n1_d1_m1|25002|v11_full,03_parameter_sensitivity,independent_seeded,S25002,25002,ellipse--demand_conflict,ellipse,demand_conflict,residual_delay_shrinkage,0.25,12,v11_full,0.25,5,0.65,n1_d1_m1,0.05,4,1.7,7.1732068950022025,0.35203761790997373,0.30846602691087943,0.049076741137251925,0.8333333333333334,0.0,1.8160957926442736,0.10084149751420293,0.055526530000587465,"[7.1732068950022025, 3.1023945298105686, 1.3875056959268321, 0.598240042250731, 0.35203761790997373]","[[2, 3], [2, 3], [2, 3], [2, 3]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[7, 5], [7, 5], [7, 5], [7, 5], [7, 5]]","[[9, 7], [9, 7], [9, 7], [9, 7], [9, 7]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.75, 1.25], [1.75, 1.25], [1.75, 1.25], [1.75, 1.25], [1.75, 1.25]]","[7.0, 5.0]",1.0,0.9984108228765327,0.5417112920000022
03_parameter_sensitivity|gamma_0p25|ellipse--demand_conflict|n1_d1_m1|25003|v11_full,03_parameter_sensitivity,independent_seeded,S25003,25003,ellipse--demand_conflict,ellipse,demand_conflict,residual_delay_shrinkage,0.25,12,v11_full,0.25,5,0.65,n1_d1_m1,0.05,4,1.7,7.073737856536296,0.4264915572401121,0.3281734982470861,0.060292248015103383,0.6666666666666666,0.0,1.7942068458114788,0.07141748774978497,0.03980448960860166,"[7.073737856536296, 3.1065567862793726, 1.596222779757766, 0.8327589193240988, 0.4264915572401121]","[[3, 4], [1, 4], [1, 4], [1, 3]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[4, 7], [4, 7], [4, 7], [4, 7], [4, 7]]","[[6, 9], [6, 9], [6, 9], [6, 9], [6, 9]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.0, 1.75], [1.0, 1.75], [1.0, 1.75], [1.0, 1.75], [1.0, 1.75]]","[4.0, 7.0]",1.0,0.9961118914931768,0.44685299999997596
03_parameter_sensitivity|gamma_0p25|ellipse--demand_conflict|n1_d1_m1|25004|v11_full,03_parameter_sensitivity,independent_seeded,S25004,25004,ellipse--demand_conflict,ellipse,demand_conflict,residual_delay_shrinkage,0.25,12,v11_full,0.25,5,0.65,n1_d1_m1,0.05,4,1.7,6.272059599870351,0.36970863433020457,0.31977905990388156,0.058945331823353014,0.6666666666666666,0.0,1.5946042184624036,0.062498496534876755,0.03919373585700212,"[6.272059599870351, 2.7758068873383843, 1.29488339586168, 0.631118889730285, 0.36970863433020457]","[[3, 4], [1, 4], [1, 3], [1, 3]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[4, 7], [4, 7], [4, 7], [4, 7], [4, 7]]","[[6, 9], [6, 9], [6, 9], [6, 9], [6, 9]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.0, 1.75], [1.0, 1.75], [1.0, 1.75], [1.0, 1.75], [1.0, 1.75]]","[4.0, 7.0]",0.5,0.996783994451038,0.45493033299999297
03_parameter_sensitivity|gamma_0p25|ellipse--demand_conflict|n1_d1_m1|25005|v11_full,03_parameter_sensitivity,independent_seeded,S25005,25005,ellipse--demand_conflict,ellipse,demand_conflict,residual_delay_shrinkage,0.25,12,v11_full,0.25,5,0.65,n1_d1_m1,0.05,4,1.7,7.963615217036075,0.47139408818366624,0.33686164380783357,0.059193478757642845,0.6666666666666666,0.0,2.0012392545979276,0.08086540643598873,0.04040766552534746,"[7.963615217036075, 3.715952357994937, 1.87386325240243, 0.923225787648162, 0.47139408818366624]","[[3, 4], [1, 4], [1, 3], [1, 2]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[4, 8], [4, 8], [4, 8], [4, 8], [4, 8]]","[[6, 10], [6, 10], [6, 10], [6, 10], [6, 10]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.0, 2.0], [1.0, 2.0], [1.0, 2.0], [1.0, 2.0], [1.0, 2.0]]","[4.0, 8.0]",1.0,0.9941516131908288,0.47012962499997
03_parameter_sensitivity|gamma_0p25|ellipse--demand_conflict|n1_d1_m1|25006|v11_full,03_parameter_sensitivity,independent_seeded,S25006,25006,ellipse--demand_conflict,ellipse,demand_conflict,residual_delay_shrinkage,0.25,12,v11_full,0.25,5,0.65,n1_d1_m1,0.05,4,1.7,6.063825769387071,0.27296354091578495,0.3122550906653838,0.04501506990748779,0.8333333333333334,0.0,1.7925268372907202,0.053856962779439445,0.03004527556242366,"[6.063825769387071, 2.553927407115155, 1.2840950515426282, 0.5674247477869898, 0.27296354091578495]","[[3, 4], [3, 4], [1, 3], [1, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[6, 7], [6, 7], [6, 7], [6, 7], [6, 7]]","[[8, 9], [8, 9], [8, 9], [8, 9], [8, 9]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.5, 1.75], [1.5, 1.75], [1.5, 1.75], [1.5, 1.75], [1.5, 1.75]]","[6.0, 7.0]",1.0,0.9992556193845401,0.4467375410000045
03_parameter_sensitivity|gamma_0p25|figure_eight--demand_conflict|n0_d1_m0|25001|v11_full,03_parameter_sensitivity,independent_seeded,S25001,25001,figure_eight--demand_conflict,figure_eight,demand_conflict,residual_delay_shrinkage,0.25,12,v11_full,0.25,5,0.65,n0_d1_m0,0.0,4,1.0,11.530597929027934,5.900157524883909,0.619552349560301,0.5116957126768282,0.8333333333333334,0.8333333333333334,3.5406280069014553,1.5858205011210176,0.4478924354746977,"[11.530597929027934, 7.493122450742124, 6.3651519042316185, 6.001584073127925, 5.900157524883909]","[[2, 4], [2, 4], [2, 4], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[7, 7], [7, 7], [7, 7], [7, 7], [7, 7]]","[[9, 9], [9, 9], [9, 9], [9, 9], [9, 9]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.75, 1.75], [1.75, 1.75], [1.75, 1.75], [1.75, 1.75], [1.75, 1.75]]","[7.0, 7.0]",0.5,0.9997716473995757,0.7281700839999985
03_parameter_sensitivity|gamma_0p25|figure_eight--demand_conflict|n0_d1_m0|25002|v11_full,03_parameter_sensitivity,independent_seeded,S25002,25002,figure_eight--demand_conflict,figure_eight,demand_conflict,residual_delay_shrinkage,0.25,12,v11_full,0.25,5,0.65,n0_d1_m0,0.0,4,1.0,10.205787666034217,2.603299107153681,0.4325855523821335,0.25508066524034156,1.0,0.6666666666666666,2.9412102616826212,0.6666244724688621,0.22664971666714387,"[10.205787666034217, 5.179341709811453, 3.2957632920159643, 2.779856791603337, 2.603299107153681]","[[1, 4], [2, 4], [2, 4], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[7, 5], [7, 5], [7, 5], [7, 5], [7, 5]]","[[9, 7], [9, 7], [9, 7], [9, 7], [9, 7]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.75, 1.25], [1.75, 1.25], [1.75, 1.25], [1.75, 1.25], [1.75, 1.25]]","[7.0, 5.0]",1.0,0.9974056668148632,0.6480758749999609
03_parameter_sensitivity|gamma_0p25|figure_eight--demand_conflict|n0_d1_m0|25003|v11_full,03_parameter_sensitivity,independent_seeded,S25003,25003,figure_eight--demand_conflict,figure_eight,demand_conflict,residual_delay_shrinkage,0.25,12,v11_full,0.25,5,0.65,n0_d1_m0,0.0,4,1.0,11.943424306382695,6.530243270520393,0.6495790004612871,0.5467647387383332,1.0,1.0,3.434114444626585,1.8554710661494087,0.5403055419578968,"[11.943424306382695, 8.19633907674865, 6.9811173375104145, 6.618500289389843, 6.530243270520393]","[[2, 4], [2, 4], [2, 4], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[4, 8], [4, 8], [4, 8], [4, 8], [4, 8]]","[[6, 10], [6, 10], [6, 10], [6, 10], [6, 10]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.0, 2.0], [1.0, 2.0], [1.0, 2.0], [1.0, 2.0], [1.0, 2.0]]","[4.0, 8.0]",0.5,0.99348413651696,0.8547306670000125
03_parameter_sensitivity|gamma_0p25|figure_eight--demand_conflict|n0_d1_m0|25004|v11_full,03_parameter_sensitivity,independent_seeded,S25004,25004,figure_eight--demand_conflict,figure_eight,demand_conflict,residual_delay_shrinkage,0.25,12,v11_full,0.25,5,0.65,n0_d1_m0,0.0,4,1.0,10.33382828411624,4.901402518947057,0.5892969643099075,0.47430655747210626,1.0,0.8333333333333334,2.972442702426152,1.3796107093869228,0.4641336595860583,"[10.33382828411624, 6.451317150436879, 5.302303081858126, 4.987538916291588, 4.901402518947057]","[[2, 4], [2, 4], [2, 4], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[4, 7], [4, 7], [4, 7], [4, 7], [4, 7]]","[[6, 9], [6, 9], [6, 9], [6, 9], [6, 9]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.0, 1.75], [1.0, 1.75], [1.0, 1.75], [1.0, 1.75], [1.0, 1.75]]","[4.0, 7.0]",0.5,0.9959547572698495,0.718884375000016
03_parameter_sensitivity|gamma_0p25|figure_eight--demand_conflict|n0_d1_m0|25005|v11_full,03_parameter_sensitivity,independent_seeded,S25005,25005,figure_eight--demand_conflict,figure_eight,demand_conflict,residual_delay_shrinkage,0.25,12,v11_full,0.25,5,0.65,n0_d1_m0,0.0,4,1.0,12.65732316490088,7.364226093844815,0.675382835938704,0.5818154437476973,1.0,1.0,3.642795192090087,2.078291334016553,0.5705210489267486,"[12.65732316490088, 8.990465022986939, 7.779320919960832, 7.413594685693019, 7.364226093844815]","[[2, 4], [2, 4], [2, 4], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[5, 8], [5, 8], [5, 8], [5, 8], [5, 8]]","[[7, 10], [7, 10], [7, 10], [7, 10], [7, 10]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.25, 2.0], [1.25, 2.0], [1.25, 2.0], [1.25, 2.0], [1.25, 2.0]]","[5.0, 8.0]",0.5,0.9936729469704131,0.8673792079999885
03_parameter_sensitivity|gamma_0p25|figure_eight--demand_conflict|n0_d1_m0|25006|v11_full,03_parameter_sensitivity,independent_seeded,S25006,25006,figure_eight--demand_conflict,figure_eight,demand_conflict,residual_delay_shrinkage,0.25,12,v11_full,0.25,5,0.65,n0_d1_m0,0.0,4,1.0,11.568280104852967,5.93238387875522,0.6225540768483382,0.5128146816108428,0.8333333333333334,0.8333333333333334,3.4310419029031243,1.6200274003154442,0.47216776890561507,"[11.568280104852967, 7.610024702669948, 6.409435534619265, 6.0377275365056375, 5.93238387875522]","[[2, 4], [2, 4], [2, 4], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[6, 7], [6, 7], [6, 7], [6, 7], [6, 7]]","[[8, 9], [8, 9], [8, 9], [8, 9], [8, 9]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.5, 1.75], [1.5, 1.75], [1.5, 1.75], [1.5, 1.75], [1.5, 1.75]]","[6.0, 7.0]",1.0,0.9994526909697055,0.7971072089999893
03_parameter_sensitivity|gamma_0p25|figure_eight--demand_conflict|n1_d1_m1|25001|v11_full,03_parameter_sensitivity,independent_seeded,S25001,25001,figure_eight--demand_conflict,figure_eight,demand_conflict,residual_delay_shrinkage,0.25,12,v11_full,0.25,5,0.65,n1_d1_m1,0.05,4,1.7,11.677691315437041,6.075796550832026,0.6285441033043733,0.5202909022608153,0.8333333333333334,0.6666666666666666,3.547203318946834,1.6437817264312389,0.46340217310105536,"[11.677691315437041, 7.6875693845665385, 6.60354414079927, 6.191918607606226, 6.075796550832026]","[[2, 4], [2, 4], [2, 4], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[7, 7], [7, 7], [7, 7], [7, 7], [7, 7]]","[[9, 9], [9, 9], [9, 9], [9, 9], [9, 9]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.75, 1.75], [1.75, 1.75], [1.75, 1.75], [1.75, 1.75], [1.75, 1.75]]","[7.0, 7.0]",0.5,0.9994606299252999,0.8478039170000216
03_parameter_sensitivity|gamma_0p25|figure_eight--demand_conflict|n1_d1_m1|25002|v11_full,03_parameter_sensitivity,independent_seeded,S25002,25002,figure_eight--demand_conflict,figure_eight,demand_conflict,residual_delay_shrinkage,0.25,12,v11_full,0.25,5,0.65,n1_d1_m1,0.05,4,1.7,9.444604032109284,1.8852032784066133,0.39274643139364607,0.19960638603772007,1.0,0.5,2.7197966276617676,0.5084424139177443,0.186941335519949,"[9.444604032109284, 4.631880195457294, 2.5199063431438873, 2.020647924288718, 1.8852032784066133]","[[1, 4], [2, 4], [2, 4], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[7, 5], [7, 5], [7, 5], [7, 5], [7, 5]]","[[9, 7], [9, 7], [9, 7], [9, 7], [9, 7]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.75, 1.25], [1.75, 1.25], [1.75, 1.25], [1.75, 1.25], [1.75, 1.25]]","[7.0, 5.0]",1.0,0.9968714753532193,0.6911929590000341
03_parameter_sensitivity|gamma_0p25|figure_eight--demand_conflict|n1_d1_m1|25003|v11_full,03_parameter_sensitivity,independent_seeded,S25003,25003,figure_eight--demand_conflict,figure_eight,demand_conflict,residual_delay_shrinkage,0.25,12,v11_full,0.25,5,0.65,n1_d1_m1,0.05,4,1.7,11.569640299296164,6.165203345725271,0.6351155198891707,0.5328777028703588,1.0,1.0,3.318112372978345,1.7521672852280028,0.5280614663617477,"[11.569640299296164, 7.772006195849773, 6.529279473883464, 6.223524962228782, 6.165203345725271]","[[2, 4], [2, 4], [2, 4], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[4, 7], [4, 7], [4, 7], [4, 7], [4, 7]]","[[6, 9], [6, 9], [6, 9], [6, 9], [6, 9]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.0, 1.75], [1.0, 1.75], [1.0, 1.75], [1.0, 1.75], [1.0, 1.75]]","[4.0, 7.0]",1.0,0.9928763523574825,0.8628839169999765
03_parameter_sensitivity|gamma_0p25|figure_eight--demand_conflict|n1_d1_m1|25004|v11_full,03_parameter_sensitivity,independent_seeded,S25004,25004,figure_eight--demand_conflict,figure_eight,demand_conflict,residual_delay_shrinkage,0.25,12,v11_full,0.25,5,0.65,n1_d1_m1,0.05,4,1.7,10.318952142072382,4.818215529402794,0.5835262740710494,0.4669287601168329,1.0,0.8333333333333334,2.9536337273818942,1.3624050268260204,0.4612640403567095,"[10.318952142072382, 6.393784763088405, 5.218618485741054, 4.9045316985568395, 4.818215529402794]","[[2, 4], [2, 4], [2, 4], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[4, 7], [4, 7], [4, 7], [4, 7], [4, 7]]","[[6, 9], [6, 9], [6, 9], [6, 9], [6, 9]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.0, 1.75], [1.0, 1.75], [1.0, 1.75], [1.0, 1.75], [1.0, 1.75]]","[4.0, 7.0]",0.5,0.994956551403072,0.8052695829999834
03_parameter_sensitivity|gamma_0p25|figure_eight--demand_conflict|n1_d1_m1|25005|v11_full,03_parameter_sensitivity,independent_seeded,S25005,25005,figure_eight--demand_conflict,figure_eight,demand_conflict,residual_delay_shrinkage,0.25,12,v11_full,0.25,5,0.65,n1_d1_m1,0.05,4,1.7,13.208865916594977,7.762235937042685,0.6747141636835252,0.5876534735121044,1.0,1.0,3.7822836944178975,2.2310533542996365,0.5898693843595995,"[13.208865916594977, 9.310223488676055, 8.070040182683755, 7.783021082314163, 7.762235937042685]","[[2, 4], [2, 4], [2, 4], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[4, 8], [4, 8], [4, 8], [4, 8], [4, 8]]","[[6, 10], [6, 10], [6, 10], [6, 10], [6, 10]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.0, 2.0], [1.0, 2.0], [1.0, 2.0], [1.0, 2.0], [1.0, 2.0]]","[4.0, 8.0]",1.0,0.9894947782465563,0.9892750419999743
03_parameter_sensitivity|gamma_0p25|figure_eight--demand_conflict|n1_d1_m1|25006|v11_full,03_parameter_sensitivity,independent_seeded,S25006,25006,figure_eight--demand_conflict,figure_eight,demand_conflict,residual_delay_shrinkage,0.25,12,v11_full,0.25,5,0.65,n1_d1_m1,0.05,4,1.7,10.804689433892133,5.155248100889518,0.5929370050850784,0.47713061374245,0.6666666666666666,0.8333333333333334,3.190097182857639,1.407605434348919,0.44124217967805235,"[10.804689433892133, 6.77903680080709, 5.6119859882400425, 5.255009218787613, 5.155248100889518]","[[2, 4], [2, 4], [2, 4], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[6, 7], [6, 7], [6, 7], [6, 7], [6, 7]]","[[8, 9], [8, 9], [8, 9], [8, 9], [8, 9]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.5, 1.75], [1.5, 1.75], [1.5, 1.75], [1.5, 1.75], [1.5, 1.75]]","[6.0, 7.0]",1.0,0.999178602968344,0.8609188330000279
03_parameter_sensitivity|gamma_0p25|harmonic_loop--demand_conflict|n0_d1_m0|25001|v11_full,03_parameter_sensitivity,independent_seeded,S25001,25001,harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,residual_delay_shrinkage,0.25,12,v11_full,0.25,5,0.65,n0_d1_m0,0.0,4,1.0,8.99889140222643,3.027432164000764,0.5647528071979987,0.33642279128424,1.0,0.8333333333333334,2.4660513006353546,1.083185895825042,0.4392389953712518,"[8.99889140222643, 6.063860953143202, 4.716894752203161, 3.5346792358492847, 3.027432164000764]","[[2, 3], [3, 4], [3, 4], [3, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[7, 7], [7, 7], [7, 7], [7, 7], [7, 7]]","[[9, 9], [9, 9], [9, 9], [9, 9], [9, 9]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.75, 1.75], [1.75, 1.75], [1.75, 1.75], [1.75, 1.75], [1.75, 1.75]]","[7.0, 7.0]",0.5,0.9997634111727136,0.6147967080000285
03_parameter_sensitivity|gamma_0p25|harmonic_loop--demand_conflict|n0_d1_m0|25002|v11_full,03_parameter_sensitivity,independent_seeded,S25002,25002,harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,residual_delay_shrinkage,0.25,12,v11_full,0.25,5,0.65,n0_d1_m0,0.0,4,1.0,8.1760226882683,1.6971298888059627,0.47587818279806715,0.20757401899595493,0.8333333333333334,0.6666666666666666,2.039212942951675,0.51434733586548,0.25222835979109853,"[8.1760226882683, 4.915773377397903, 3.3516798071155325, 2.3591338045849795, 1.6971298888059627]","[[2, 3], [3, 4], [2, 4], [3, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[7, 5], [7, 5], [7, 5], [7, 5], [7, 5]]","[[9, 7], [9, 7], [9, 7], [9, 7], [9, 7]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.75, 1.25], [1.75, 1.25], [1.75, 1.25], [1.75, 1.25], [1.75, 1.25]]","[7.0, 5.0]",1.0,0.9972385749439825,0.49669983400002593
03_parameter_sensitivity|gamma_0p25|harmonic_loop--demand_conflict|n0_d1_m0|25003|v11_full,03_parameter_sensitivity,independent_seeded,S25003,25003,harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,residual_delay_shrinkage,0.25,12,v11_full,0.25,5,0.65,n0_d1_m0,0.0,4,1.0,8.574357152477088,4.246363037185279,0.6266895505351924,0.49523981351284474,0.8333333333333334,0.8333333333333334,2.19461231466453,1.2614832949744517,0.574809175427088,"[8.574357152477088, 5.795065474897357, 4.896559845853443, 4.246363037185279, 4.537346371763374]","[[2, 3], [2, 3], [3, 4], [1, 3]]","[true, true, true, true, false]",1,2.0,0,1,1,"[[4, 7], [4, 7], [4, 7], [4, 7], [4, 7]]","[[6, 9], [6, 9], [6, 9], [6, 9], [6, 9]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.0, 1.75], [1.0, 1.75], [1.0, 1.75], [1.0, 1.75], [1.0, 1.75]]","[4.0, 7.0]",1.0,0.9951641955070532,0.5799690000000055
