manifest_id,trajectory,regime,domain_seed,method,initial_task_score,final_task_score,last_observed_task_score,task_auc_normalized,final_task_ratio,initial_violation_rate,final_violation_rate,initial_task_max_ratio,final_task_max_ratio,initial_global_rmse,final_global_rmse,final_global_ratio,selection_switches,selection_history,accepted_history,rejected_trials,final_trust_radius_mm,constraint_violation,all_updates_succeeded,elapsed_s
harmonic_loop--neutral,harmonic_loop,neutral,1061,violation_safe,5.9581277736491876,0.8482963493359597,0.8482963493359597,0.3583000396265149,0.14237632718917032,0.6666666666666666,0.16666666666666666,8.284633827896135,1.0009173615373528,0.8992900212523998,0.27423773355891723,0.304949156643592,3,"[[1, 3], [3, 4], [1, 3], [3, 4]]","[true, true, true, true, true]",0,4.0,0,1,0.2178836249999998
harmonic_loop--neutral,harmonic_loop,neutral,1061,dual_anchor_dynamic,5.9581277736491876,1.027779050016015,1.027779050016015,0.36206554087746673,0.17250033719678506,0.6666666666666666,0.16666666666666666,8.284633827896135,1.3066639363233676,0.8992900212523998,0.2568645380143661,0.28563036611553044,3,"[[1, 3], [3, 4], [1, 3], [1, 4]]","[true, true, true, true, true]",0,4.0,0,1,0.21871391700000054
harmonic_loop--demand_aligned,harmonic_loop,demand_aligned,1031,full_trajectory,18.401382426306416,5.064518184829367,5.064518184829367,0.4757076609640161,0.27522487536529794,0.6666666666666666,0.6666666666666666,25.683512607832185,6.632128589427191,1.5295520423053581,0.656403120696314,0.42914729446340105,0,"[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]","[true, true, true, true, true]",0,0.0,0,1,0.27139187499999995
harmonic_loop--demand_aligned,harmonic_loop,demand_aligned,1031,error_peak_dynamic,18.401382426306416,4.077406549768827,4.077406549768827,0.4264007563960833,0.22158153421885363,0.6666666666666666,0.6666666666666666,25.683512607832185,5.425529077513443,1.5295520423053581,1.0694545596807572,0.6991946204516606,3,"[[2, 3], [1, 3], [3, 4], [2, 3]]","[true, true, true, true, true]",0,0.0,0,1,0.20416525000000085
harmonic_loop--demand_aligned,harmonic_loop,demand_aligned,1031,violation_dynamic,18.401382426306416,3.8240421588438003,3.8240421588438003,0.4316015184811429,0.20781276483754782,0.6666666666666666,0.6666666666666666,25.683512607832185,5.067908742466721,1.5295520423053581,1.0725293507121207,0.7012048763607889,3,"[[2, 3], [1, 3], [2, 3], [3, 4]]","[true, true, true, true, true]",0,0.0,0,1,0.21347079199999985
harmonic_loop--demand_aligned,harmonic_loop,demand_aligned,1031,violation_safe,18.401382426306416,3.8240421588438003,3.8240421588438003,0.4316015184811429,0.20781276483754782,0.6666666666666666,0.6666666666666666,25.683512607832185,5.067908742466721,1.5295520423053581,1.0725293507121207,0.7012048763607889,3,"[[2, 3], [1, 3], [2, 3], [3, 4]]","[true, true, true, true, true]",0,4.0,0,1,0.21275825000000026
harmonic_loop--demand_aligned,harmonic_loop,demand_aligned,1031,dual_anchor_dynamic,18.401382426306416,3.733727742396768,3.733727742396768,0.4251009273473496,0.2029047413882922,0.6666666666666666,0.6666666666666666,25.683512607832185,4.834775543429073,1.5295520423053581,0.7219160159537122,0.471978720557708,1,"[[2, 3], [2, 3], [3, 4], [3, 4]]","[true, true, true, true, true]",0,4.0,0,1,0.27432199999999973
harmonic_loop--demand_aligned,harmonic_loop,demand_aligned,1049,full_trajectory,9.63100433560572,1.7015933719613274,1.7015933719613274,0.40940603549748467,0.1766787048024218,0.6666666666666666,0.5,12.976473586175564,2.2374973683738246,0.9390003933843484,0.19937623671610313,0.2123281716608346,0,"[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]","[true, true, true, true, true]",0,0.0,0,1,0.2293367909999997
harmonic_loop--demand_aligned,harmonic_loop,demand_aligned,1049,error_peak_dynamic,9.63100433560572,1.599249084633206,1.599249084633206,0.391754914411512,0.16605216121861757,0.6666666666666666,0.3333333333333333,12.976473586175564,2.010907676195428,0.9390003933843484,0.3798678759501163,0.40454495932743456,3,"[[2, 3], [1, 3], [2, 4], [1, 3]]","[true, true, true, true, true]",0,0.0,0,1,0.15676700000000032
harmonic_loop--demand_aligned,harmonic_loop,demand_aligned,1049,violation_dynamic,9.63100433560572,2.1491342552699866,2.1491342552699866,0.37594005743983244,0.22314747043822422,0.6666666666666666,0.6666666666666666,12.976473586175564,2.8186655065598067,0.9390003933843484,0.3639852800878544,0.38763059382326503,3,"[[2, 3], [1, 3], [3, 4], [1, 2]]","[true, true, true, true, true]",0,0.0,0,1,0.15816754200000016
harmonic_loop--demand_aligned,harmonic_loop,demand_aligned,1049,violation_safe,9.63100433560572,2.008904490392592,2.1491342552699866,0.37594005743983244,0.20858722729110335,0.6666666666666666,0.6666666666666666,12.976473586175564,2.5458198496112505,0.9390003933843484,0.4541916191111666,0.4836969423134826,3,"[[2, 3], [1, 3], [3, 4], [1, 2]]","[true, true, true, true, false]",1,2.0,0,1,0.1566839170000005
harmonic_loop--demand_aligned,harmonic_loop,demand_aligned,1049,dual_anchor_dynamic,9.63100433560572,1.0417556491956361,1.0417556491956361,0.33355947936592717,0.10816687573738043,0.6666666666666666,0.3333333333333333,12.976473586175564,1.2338932869646086,0.9390003933843484,0.2386962264866115,0.25420247762229553,2,"[[2, 3], [2, 3], [3, 4], [2, 3]]","[true, true, true, true, true]",0,4.0,0,1,0.22235866699999995
harmonic_loop--demand_aligned,harmonic_loop,demand_aligned,1061,full_trajectory,10.080899318531634,1.753835865185616,1.753835865185616,0.41468829621457076,0.17397613147088517,0.6666666666666666,0.3333333333333333,14.202229419250516,2.367793853674939,0.8992900212523998,0.22174761740444718,0.2465807605600132,0,"[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]","[true, true, true, true, true]",0,0.0,0,1,0.25446954199999894
