manifest_id,trajectory,regime,scenario_id,stress_factor,stress_level,measurement_noise_std_mm,extra_delay_steps,mismatch_scale,domain_seed,method,initial_task_score,final_task_score,last_observed_task_score,task_auc_normalized,final_task_ratio,initial_violation_rate,final_violation_rate,initial_global_rmse,final_global_rmse,final_global_ratio,measured_score_auc_normalized,selection_switches,selection_history,accepted_history,rejected_trials,final_trust_radius_mm,constraint_violation,all_updates_succeeded,finite_result,elapsed_s
s_curve--demand_conflict,s_curve,demand_conflict,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1409,full_trajectory,4.513527565730995,0.5599449871174371,0.5599449871174371,0.37488487629700273,0.12405928156256876,1.0,0.0,0.9833247661954011,0.2081318977204632,0.21166140107072653,0.37488487629700273,0,"[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]","[true, true, true, true, true]",0,0.0,0,1,1,0.24154324999999943
s_curve--demand_conflict,s_curve,demand_conflict,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1409,error_peak_dynamic,4.513527565730995,0.5222668928927323,0.5222668928927323,0.3578523702468804,0.11571146631695553,1.0,0.0,0.9833247661954011,0.3367079571395183,0.3424178549293342,0.3578523702468804,1,"[[3, 4], [3, 4], [2, 4], [2, 4]]","[true, true, true, true, true]",0,0.0,0,1,1,0.20712979199999992
s_curve--demand_conflict,s_curve,demand_conflict,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1409,violation_safe,4.513527565730995,0.7269103681339237,0.7269103681339237,0.3723822928406425,0.16105149631809015,1.0,0.0,0.9833247661954011,0.36741415620586004,0.37364477010726427,0.3723822928406425,2,"[[3, 4], [3, 4], [1, 2], [3, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,0.19785095900000016
s_curve--demand_conflict,s_curve,demand_conflict,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1409,dual_anchor_dynamic,4.513527565730995,0.4803083846124627,0.4803083846124627,0.34956746702009756,0.10641529881399399,1.0,0.0,0.9833247661954011,0.2950617986973621,0.30006546040632215,0.34956746702009756,1,"[[3, 4], [3, 4], [2, 4], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,0.2204492499999997
s_curve--demand_conflict,s_curve,demand_conflict,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1417,full_trajectory,4.605704528873536,0.7983532609130137,0.7983532609130137,0.4197013107591049,0.17334009507298442,1.0,0.16666666666666666,0.9821555504560878,0.29975046532381694,0.3051965293935574,0.4197013107591049,0,"[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]","[true, true, true, true, true]",0,0.0,0,1,1,0.24376941699999932
s_curve--demand_conflict,s_curve,demand_conflict,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1417,error_peak_dynamic,4.605704528873536,0.7252454683725086,0.7252454683725086,0.38826901380859785,0.15746678142852755,1.0,0.0,0.9821555504560878,0.4227058818237454,0.43038588096096553,0.38826901380859785,2,"[[3, 4], [3, 4], [2, 4], [2, 3]]","[true, true, true, true, true]",0,0.0,0,1,1,0.20748037500000116
s_curve--demand_conflict,s_curve,demand_conflict,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1417,violation_safe,4.605704528873536,0.7082190720984507,0.7082190720984507,0.38778425067706873,0.1537699753986752,1.0,0.0,0.9821555504560878,0.44281680608428775,0.450862193751952,0.38778425067706873,2,"[[3, 4], [3, 4], [2, 3], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,0.21332162499999896
s_curve--demand_conflict,s_curve,demand_conflict,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1417,dual_anchor_dynamic,4.605704528873536,0.6971769211213842,0.6971769211213842,0.3834842809418681,0.15137248096371042,1.0,0.0,0.9821555504560878,0.3753197953070008,0.38213885278427834,0.3834842809418681,2,"[[3, 4], [3, 4], [2, 4], [2, 3]]","[true, true, true, true, true]",0,4.0,0,1,1,0.2228967079999986
harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,n1_d1_m1,factorial_combination,3.0,0.05,4,1.7,1409,full_trajectory,10.047164442317085,7.460912657873749,7.460912657873749,0.7865268536049743,0.7425888867160919,0.8333333333333334,1.0,2.5246619646498663,1.7058717119186728,0.6756832145468046,0.7869996864657833,0,"[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]","[true, true, true, true, true]",0,0.0,0,1,1,0.34015766599999964
harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,n1_d1_m1,factorial_combination,3.0,0.05,4,1.7,1409,error_peak_dynamic,10.047164442317085,7.090703383685429,7.090703383685429,0.7607731171338241,0.7057417467778765,0.8333333333333334,0.8333333333333334,2.5246619646498663,1.8053006023110285,0.7150662653411493,0.7605461499729371,1,"[[2, 3], [1, 3], [1, 3], [1, 3]]","[true, true, true, true, true]",0,0.0,0,1,1,0.2984230829999994
harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,n1_d1_m1,factorial_combination,3.0,0.05,4,1.7,1409,violation_safe,10.047164442317085,6.77176976736304,7.162865034189961,0.7335134880031524,0.6739981022746483,0.8333333333333334,0.8333333333333334,2.5246619646498663,1.841738811171626,0.7294991713581934,0.7333686932904244,1,"[[3, 4], [1, 3], [1, 3], [1, 3]]","[true, true, true, false, false]",2,1.0,0,1,1,0.2947993750000002
harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,n1_d1_m1,factorial_combination,3.0,0.05,4,1.7,1409,dual_anchor_dynamic,10.047164442317085,6.974946089405367,7.206090082725457,0.7547673638606645,0.6942203573406229,0.8333333333333334,0.8333333333333334,2.5246619646498663,1.8387068101520472,0.7282982180971103,0.7544872788907379,1,"[[2, 3], [1, 3], [1, 3], [1, 3]]","[true, true, true, false, false]",2,1.0,0,1,1,0.35295779199999977
harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,n1_d1_m1,factorial_combination,3.0,0.05,4,1.7,1417,full_trajectory,11.197141726760213,10.031858863382958,10.031858863382958,0.8636184695926132,0.8959303283093819,0.8333333333333334,1.0,2.844909966073702,2.1323920138711943,0.7495463966524526,0.863004794086112,0,"[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]","[true, true, true, true, true]",0,0.0,0,1,1,0.3671054999999992
harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,n1_d1_m1,factorial_combination,3.0,0.05,4,1.7,1417,error_peak_dynamic,11.197141726760213,8.402997729242827,8.402997729242827,0.8061932928034624,0.7504591738050774,0.8333333333333334,1.0,2.844909966073702,2.157430911503197,0.7583476936813913,0.8046558604881664,1,"[[2, 3], [1, 3], [1, 3], [1, 3]]","[true, true, true, true, true]",0,0.0,0,1,1,0.3489880000000003
harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,n1_d1_m1,factorial_combination,3.0,0.05,4,1.7,1417,violation_safe,11.197141726760213,8.092363544824906,8.112169449067704,0.7645389797556776,0.7227168988568616,0.8333333333333334,1.0,2.844909966073702,2.2380984710872855,0.7867027420119432,0.7629163297160365,1,"[[3, 4], [1, 3], [1, 3], [1, 3]]","[true, true, false, false, false]",3,0.5,0,1,1,0.28899570899999993
harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,n1_d1_m1,factorial_combination,3.0,0.05,4,1.7,1417,dual_anchor_dynamic,11.197141726760213,8.237809334559635,8.558183405920552,0.7925445527752063,0.7357064450539171,0.8333333333333334,1.0,2.844909966073702,2.1928783723860525,0.7708076524518185,0.7911034119376616,1,"[[2, 3], [2, 3], [1, 3], [1, 3]]","[true, true, true, false, false]",2,1.0,0,1,1,0.37878337499999937
ellipse--demand_conflict,ellipse,demand_conflict,n1_d1_m1,factorial_combination,3.0,0.05,4,1.7,1409,full_trajectory,8.831412134172975,0.7885927302935065,0.7885927302935065,0.38170135255827164,0.08929406965869734,0.6666666666666666,0.0,2.236845630170279,0.19267416969094414,0.08613655188904426,0.3873358845195806,0,"[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]","[true, true, true, true, true]",0,0.0,0,1,1,0.2790607499999993
ellipse--demand_conflict,ellipse,demand_conflict,n1_d1_m1,factorial_combination,3.0,0.05,4,1.7,1409,error_peak_dynamic,8.831412134172975,1.1304766206232162,1.1304766206232162,0.3970170640133687,0.12800632599274347,0.6666666666666666,0.3333333333333333,2.236845630170279,0.32388252279649016,0.1447943114303488,0.4004984755118909,1,"[[3, 4], [3, 4], [3, 4], [2, 4]]","[true, true, true, true, true]",0,0.0,0,1,1,0.24406512499999877
ellipse--demand_conflict,ellipse,demand_conflict,n1_d1_m1,factorial_combination,3.0,0.05,4,1.7,1409,violation_safe,8.831412134172975,1.2090457499108949,1.2090457499108949,0.3841213490453697,0.13690287935182147,0.6666666666666666,0.16666666666666666,2.236845630170279,0.3037309603937637,0.1357853918469297,0.3886184475880252,1,"[[1, 4], [1, 4], [1, 4], [1, 2]]","[true, true, true, true, true]",0,4.0,0,1,1,0.27413854099999924
ellipse--demand_conflict,ellipse,demand_conflict,n1_d1_m1,factorial_combination,3.0,0.05,4,1.7,1409,dual_anchor_dynamic,8.831412134172975,0.9008257816722964,0.9008257816722964,0.38679715181665986,0.10200246211889136,0.6666666666666666,0.3333333333333333,2.236845630170279,0.28386352453210556,0.12690349334052908,0.3917636471771131,2,"[[3, 4], [1, 4], [1, 4], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,0.27139199999999875
ellipse--demand_conflict,ellipse,demand_conflict,n1_d1_m1,factorial_combination,3.0,0.05,4,1.7,1417,full_trajectory,9.159621575092073,0.9192606799356197,0.9192606799356197,0.3894309873070404,0.10036011557894292,0.6666666666666666,0.16666666666666666,2.338970906476054,0.19519024343603184,0.08345133447175272,0.39732863806829866,0,"[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]","[true, true, true, true, true]",0,0.0,0,1,1,0.2391256669999997
ellipse--demand_conflict,ellipse,demand_conflict,n1_d1_m1,factorial_combination,3.0,0.05,4,1.7,1417,error_peak_dynamic,9.159621575092073,1.1207971144274793,1.1207971144274793,0.40341331001535474,0.12236281872990075,0.6666666666666666,0.3333333333333333,2.338970906476054,0.27418772591898477,0.11722579582320763,0.4106361465530116,1,"[[3, 4], [3, 4], [3, 4], [1, 2]]","[true, true, true, true, true]",0,0.0,0,1,1,0.249637749999998
ellipse--demand_conflict,ellipse,demand_conflict,n1_d1_m1,factorial_combination,3.0,0.05,4,1.7,1417,violation_safe,9.159621575092073,1.1075410372274919,1.1075410372274919,0.3809905980176355,0.12091558894084102,0.6666666666666666,0.3333333333333333,2.338970906476054,0.32331814510432266,0.13823093917463086,0.38626752481738,0,"[[1, 4], [1, 4], [1, 4], [1, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,0.21118870799999812
