manifest_id,trajectory,regime,scenario_id,stress_factor,stress_level,measurement_noise_std_mm,extra_delay_steps,mismatch_scale,domain_seed,method,initial_task_score,final_task_score,last_observed_task_score,task_auc_normalized,final_task_ratio,initial_violation_rate,final_violation_rate,initial_global_rmse,final_global_rmse,final_global_ratio,measured_score_auc_normalized,selection_switches,selection_history,accepted_history,rejected_trials,final_trust_radius_mm,constraint_violation,all_updates_succeeded,finite_result,elapsed_s
s_curve--demand_conflict,s_curve,demand_conflict,baseline,baseline,0.0,0.0,0,1.0,1231,violation_safe,6.136645681740642,0.883939075374718,0.883939075374718,0.3772033231759284,0.14404271017387324,1.0,0.16666666666666666,1.2982879289366012,0.5755589127545206,0.44332146970352576,0.3772033231759284,2,"[[3, 4], [3, 4], [2, 3], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,0.21127079100000046
s_curve--demand_conflict,s_curve,demand_conflict,baseline,baseline,0.0,0.0,0,1.0,1231,dual_anchor_dynamic,6.136645681740642,0.8553707656054974,0.8553707656054974,0.36930282285737126,0.13938734774122952,1.0,0.16666666666666666,1.2982879289366012,0.5287026134456694,0.4072306317125801,0.36930282285737126,1,"[[3, 4], [3, 4], [2, 4], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,0.23701891600000025
s_curve--demand_conflict,s_curve,demand_conflict,baseline,baseline,0.0,0.0,0,1.0,1249,full_trajectory,3.925221207473114,0.7124766796737851,0.7124766796737851,0.4305584868843862,0.18151249114758722,1.0,0.0,0.83666562288341,0.2680900391802538,0.3204267413979938,0.4305584868843862,0,"[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]","[true, true, true, true, true]",0,0.0,0,1,1,0.24302837500000152
s_curve--demand_conflict,s_curve,demand_conflict,baseline,baseline,0.0,0.0,0,1.0,1249,error_peak_dynamic,3.925221207473114,0.5712410550453814,0.5712410550453814,0.4032160826979416,0.14553092038680832,1.0,0.0,0.83666562288341,0.37625742663708156,0.4497106327141558,0.4032160826979416,2,"[[3, 4], [2, 4], [2, 4], [2, 3]]","[true, true, true, true, true]",0,0.0,0,1,1,0.21239745799999987
s_curve--demand_conflict,s_curve,demand_conflict,baseline,baseline,0.0,0.0,0,1.0,1249,violation_safe,3.925221207473114,0.6387920115982882,0.6387920115982882,0.39508341176209477,0.16274038527614973,1.0,0.0,0.83666562288341,0.4077657090651371,0.4873699814029046,0.39508341176209477,2,"[[3, 4], [3, 4], [2, 3], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,0.20779550000000135
s_curve--demand_conflict,s_curve,demand_conflict,baseline,baseline,0.0,0.0,0,1.0,1249,dual_anchor_dynamic,3.925221207473114,0.5118484532204677,0.5118484532204677,0.3932452943720988,0.13039990007339572,1.0,0.0,0.83666562288341,0.354428054657304,0.42361971732008624,0.3932452943720988,3,"[[3, 4], [2, 4], [2, 3], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,0.21953358399999878
harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,noise_0p05,measurement_noise,0.05,0.05,0,1.0,1231,full_trajectory,6.376163778205353,3.412211902533341,3.412211902533341,0.6137833776291667,0.5351512321870987,1.0,0.5,1.63837440482069,0.7261901141253586,0.443238195121118,0.6133791496526443,0,"[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]","[true, true, true, true, true]",0,0.0,0,1,1,0.30719554199999877
harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,noise_0p05,measurement_noise,0.05,0.05,0,1.0,1231,error_peak_dynamic,6.376163778205353,2.950769861902895,2.950769861902895,0.529057068411277,0.4627813783562229,1.0,0.6666666666666666,1.63837440482069,0.8907771531377738,0.5436957209028567,0.5301029169067122,2,"[[1, 3], [1, 3], [3, 4], [1, 3]]","[true, true, true, true, true]",0,0.0,0,1,1,0.24490129199999977
harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,noise_0p05,measurement_noise,0.05,0.05,0,1.0,1231,violation_safe,6.376163778205353,2.1926193206400404,2.3361506619739503,0.4757220153995463,0.34387750956691693,1.0,0.8333333333333334,1.63837440482069,0.9401664999471651,0.5738410568309997,0.477140809702377,3,"[[3, 4], [1, 3], [3, 4], [1, 4]]","[true, true, true, true, false]",1,2.0,0,1,1,0.2512644169999998
harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,noise_0p05,measurement_noise,0.05,0.05,0,1.0,1231,dual_anchor_dynamic,6.376163778205353,2.290123418290344,2.290123418290344,0.529105843631046,0.35916947838107866,1.0,0.8333333333333334,1.63837440482069,0.8232043061815362,0.5024518838669424,0.5300419396552333,1,"[[1, 3], [1, 3], [3, 4], [3, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,0.26515958399999917
