manifest_id,trajectory,regime,scenario_id,stress_factor,stress_level,measurement_noise_std_mm,extra_delay_steps,mismatch_scale,domain_seed,method,compensation_gain,initial_task_score,final_task_score,last_observed_task_score,task_auc_normalized,final_task_ratio,initial_violation_rate,final_violation_rate,initial_global_rmse,final_global_rmse,final_global_ratio,measured_score_auc_normalized,selection_switches,selection_history,accepted_history,rejected_trials,final_trust_radius_mm,constraint_violation,all_updates_succeeded,finite_result,raw_estimated_lag_history,total_estimated_lag_history,nominal_estimated_lag_history,applied_lag_history,median_estimated_lag_steps,median_estimated_axis_lag_steps,configured_mean_delay_steps,lag_absolute_error_steps,median_peak_correlation,elapsed_s
ellipse--demand_conflict,ellipse,demand_conflict,n0_d1_m0,factorial_combination,1.0,0.0,4,1.0,1523,delay_aware_gain_0p25,0.25,5.868621283681108,0.25177000630315416,0.25177000630315416,0.3091138449653027,0.04290104849724274,0.6666666666666666,0.0,1.6304085701237236,0.042292593402960724,0.02593987432226963,0.3091138449653027,2,"[[3, 4], [3, 4], [1, 4], [1, 3]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[5, 7], [5, 7], [5, 7], [5, 7], [5, 7]]","[[7, 9], [7, 9], [7, 9], [7, 9], [7, 9]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.25, 1.75], [1.25, 1.75], [1.25, 1.75], [1.25, 1.75], [1.25, 1.75]]",6.0,"[5.0, 7.0]",6.5,0.5,0.999272900472904,0.19796520900000125
ellipse--demand_conflict,ellipse,demand_conflict,n0_d1_m0,factorial_combination,1.0,0.0,4,1.0,1523,delay_aware_gain_0p5,0.5,5.868621283681108,0.18239146766380157,0.18239146766380157,0.2918675050131225,0.03107909998741579,0.6666666666666666,0.0,1.6304085701237236,0.044221485989918305,0.02712294746252625,0.2918675050131225,1,"[[3, 4], [3, 4], [1, 4], [1, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[5, 7], [5, 7], [5, 7], [5, 7], [5, 7]]","[[7, 9], [7, 9], [7, 9], [7, 9], [7, 9]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[2.5, 3.5], [2.5, 3.5], [2.5, 3.5], [2.5, 3.5], [2.5, 3.5]]",6.0,"[5.0, 7.0]",6.5,0.5,0.9992727814989666,0.19758329199999913
ellipse--demand_conflict,ellipse,demand_conflict,n0_d1_m0,factorial_combination,1.0,0.0,4,1.0,1523,delay_aware_gain_0p75,0.75,5.868621283681108,0.16465892697244758,0.16465892697244758,0.2855331206559091,0.02805751453587832,0.6666666666666666,0.0,1.6304085701237236,0.045623370324624796,0.027982783678058478,0.2855331206559091,1,"[[3, 4], [3, 4], [3, 4], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[5, 7], [5, 7], [5, 7], [5, 7], [5, 7]]","[[7, 9], [7, 9], [7, 9], [7, 9], [7, 9]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[3.75, 5.25], [3.75, 5.25], [3.75, 5.25], [3.75, 5.25], [3.75, 5.25]]",6.0,"[5.0, 7.0]",6.5,0.5,0.9992726885081601,0.2102542079999985
ellipse--demand_conflict,ellipse,demand_conflict,n0_d1_m0,factorial_combination,1.0,0.0,4,1.0,1523,delay_aware_gain_1p0,1.0,5.868621283681108,0.19798864148983542,0.19798864148983542,0.2918456456716726,0.033736823679589446,0.6666666666666666,0.0,1.6304085701237236,0.05282838360909637,0.032401929539101655,0.2918456456716726,1,"[[3, 4], [3, 4], [3, 4], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[5, 7], [5, 7], [5, 7], [5, 7], [5, 7]]","[[7, 9], [7, 9], [7, 9], [7, 9], [7, 9]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[5.0, 7.0], [5.0, 7.0], [5.0, 7.0], [5.0, 7.0], [5.0, 7.0]]",6.0,"[5.0, 7.0]",6.5,0.5,0.9992726358220918,0.21611212499999866
ellipse--demand_conflict,ellipse,demand_conflict,n0_d1_m0,factorial_combination,1.0,0.0,4,1.0,1549,dual_anchor_dynamic,0.0,7.02388915668096,0.4790946783105964,0.4790946783105964,0.34436488888718614,0.06820931646606249,0.6666666666666666,0.0,1.8833807458643725,0.07827701493903515,0.041561970467692194,0.34436488888718614,2,"[[3, 4], [1, 4], [1, 3], [1, 3]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[5, 8], [5, 8], [5, 8], [5, 8], [5, 8]]","[[7, 10], [7, 10], [7, 10], [7, 10], [7, 10]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]",6.5,"[5.0, 8.0]",6.5,1.0,0.9979134441646945,0.20907387499999963
ellipse--demand_conflict,ellipse,demand_conflict,n0_d1_m0,factorial_combination,1.0,0.0,4,1.0,1549,fixed_delay_dual_anchor,1.0,7.02388915668096,0.25027162476207676,0.25027162476207676,0.30082184936367223,0.03563148836482196,0.6666666666666666,0.0,1.8833807458643725,0.05837906427718277,0.030996952902579374,0.30082184936367223,1,"[[3, 4], [3, 4], [3, 4], [1, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[5, 8], [5, 8], [5, 8], [5, 8], [5, 8]]","[[7, 10], [7, 10], [7, 10], [7, 10], [7, 10]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[4.0, 4.0], [4.0, 4.0], [4.0, 4.0], [4.0, 4.0], [4.0, 4.0]]",6.5,"[5.0, 8.0]",6.5,1.0,0.9978983985672389,0.21763504099999942
ellipse--demand_conflict,ellipse,demand_conflict,n0_d1_m0,factorial_combination,1.0,0.0,4,1.0,1549,delay_aware_gain_0p25,0.25,7.02388915668096,0.3423348041198202,0.3423348041198202,0.3156436679304188,0.04873863987363743,0.6666666666666666,0.0,1.8833807458643725,0.052226510198312925,0.027730192268873233,0.3156436679304188,2,"[[3, 4], [3, 4], [1, 4], [1, 3]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[5, 8], [5, 8], [5, 8], [5, 8], [5, 8]]","[[7, 10], [7, 10], [7, 10], [7, 10], [7, 10]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.25, 2.0], [1.25, 2.0], [1.25, 2.0], [1.25, 2.0], [1.25, 2.0]]",6.5,"[5.0, 8.0]",6.5,1.0,0.9979055396511871,0.21043079200000037
ellipse--demand_conflict,ellipse,demand_conflict,n0_d1_m0,factorial_combination,1.0,0.0,4,1.0,1549,delay_aware_gain_0p5,0.5,7.02388915668096,0.2258008755961765,0.2258008755961765,0.2909322854564918,0.03214755679642239,0.6666666666666666,0.0,1.8833807458643725,0.05079671069230314,0.026971025802321306,0.2909322854564918,1,"[[3, 4], [3, 4], [1, 4], [1, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[5, 8], [5, 8], [5, 8], [5, 8], [5, 8]]","[[7, 10], [7, 10], [7, 10], [7, 10], [7, 10]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[2.5, 4.0], [2.5, 4.0], [2.5, 4.0], [2.5, 4.0], [2.5, 4.0]]",6.5,"[5.0, 8.0]",6.5,1.0,0.9979002657213193,0.20906058400000127
ellipse--demand_conflict,ellipse,demand_conflict,n0_d1_m0,factorial_combination,1.0,0.0,4,1.0,1549,delay_aware_gain_0p75,0.75,7.02388915668096,0.21417013566065607,0.21417013566065607,0.2775720643212083,0.030491673613178023,0.6666666666666666,0.0,1.8833807458643725,0.05456702090777875,0.028972910032981865,0.2775720643212083,1,"[[3, 4], [3, 4], [3, 4], [1, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[5, 8], [5, 8], [5, 8], [5, 8], [5, 8]]","[[7, 10], [7, 10], [7, 10], [7, 10], [7, 10]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[3.75, 6.0], [3.75, 6.0], [3.75, 6.0], [3.75, 6.0], [3.75, 6.0]]",6.5,"[5.0, 8.0]",6.5,1.0,0.9978951870504894,0.23156433299999968
ellipse--demand_conflict,ellipse,demand_conflict,n0_d1_m0,factorial_combination,1.0,0.0,4,1.0,1549,delay_aware_gain_1p0,1.0,7.02388915668096,0.2055624101903907,0.2055624101903907,0.2766489544752972,0.029266180830155118,0.6666666666666666,0.0,1.8833807458643725,0.061527526480187694,0.032668660659982376,0.2766489544752972,1,"[[3, 4], [3, 4], [2, 4], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[5, 8], [5, 8], [5, 8], [5, 8], [5, 8]]","[[7, 10], [7, 10], [7, 10], [7, 10], [7, 10]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[5.0, 8.0], [5.0, 8.0], [5.0, 8.0], [5.0, 8.0], [5.0, 8.0]]",6.5,"[5.0, 8.0]",6.5,1.0,0.9978920839745187,0.23194737500000073
