trajectory,domain_seed,method,initial_critical_rmse,final_critical_rmse,initial_global_rmse,final_global_rmse,critical_auc_normalized,global_auc_normalized,final_critical_ratio,final_global_ratio,window_iou_with_evaluation,evaluation_window_fraction,constraint_violation,all_updates_succeeded,elapsed_s
figure_eight,109,automatic_eta_0.30,2.062661631090684,0.13186825419929224,1.243436735824408,0.08948000851217232,0.3192378847018921,0.33612817490211805,0.0639311131848434,0.07196185051814992,0.4666666666666667,0.20496894409937888,0,1,0.25032604199999753
figure_eight,109,automatic_eta_1.00,2.062661631090684,0.07185956255440633,1.243436735824408,0.05765683222356204,0.2926874118118756,0.31109830955757345,0.03483826986998773,0.04636893101387673,0.4666666666666667,0.20496894409937888,0,1,0.2744265420000005
figure_eight,109,learned_auto_eta_1.00,2.062661631090684,0.043244919918671326,1.243436735824408,0.058011042403075995,0.27702813163285045,0.31167444182764337,0.02096559089810794,0.046653794866864884,0.8857142857142857,0.20496894409937888,0,1,0.26231479199999796
figure_eight,109,safe_combo_eta_0.30,2.062661631090684,0.03363428242731441,1.243436735824408,0.06293089795000446,0.2688598742346284,0.3123249067749683,0.01630625300841488,0.05061045418469223,0.6923076923076923,0.20496894409937888,0,1,0.25443545899999265
figure_eight,127,full_trajectory,3.2040747221316144,0.14644040812262538,1.9663380081151314,0.14414979362222077,0.30144655183139757,0.3371691658922424,0.0457044297722249,0.07330875618907359,1.0,0.20496894409937888,0,1,0.30439929099999574
figure_eight,127,curvature_window,3.2040747221316144,0.3219187267705847,1.9663380081151314,0.23609624043499075,0.35976694370418233,0.3817788314367275,0.10047166645240341,0.12006900108761313,0.2692307692307692,0.20496894409937888,0,1,0.2793642500000004
figure_eight,127,jerk_window,3.2040747221316144,0.18524758971363112,1.9663380081151314,0.1439713113859824,0.32532894168633886,0.3459061509211988,0.057816251423246826,0.07321798734083805,0.06451612903225806,0.20496894409937888,0,1,0.2934491670000057
figure_eight,127,error_peak_window,3.2040747221316144,0.20331352200305505,1.9663380081151314,0.17506199165782912,0.2795718425212498,0.34321158348795994,0.06345467557254537,0.08902945014302904,0.6923076923076923,0.20496894409937888,0,1,0.30085054200000627
figure_eight,127,random_window,3.2040747221316144,0.30353246643994064,1.9663380081151314,0.19494895045446894,0.34287786640609197,0.3596831964779296,0.09473326709372304,0.09914315323708804,0.29411764705882354,0.20496894409937888,0,1,0.27206770799999447
figure_eight,127,automatic_eta_0.10,3.2040747221316144,0.19336821967703027,1.9663380081151314,0.20293316023456867,0.33295418503189633,0.38456694475665865,0.060350721018261964,0.1032035994814004,0.4666666666666667,0.20496894409937888,0,1,0.25218033400000195
figure_eight,127,automatic_eta_0.30,3.2040747221316144,0.12509839946354626,1.9663380081151314,0.1267719820887781,0.2949315266535086,0.3403126196143458,0.039043533722684376,0.06447110393309118,0.4666666666666667,0.20496894409937888,0,1,0.3071668329999966
figure_eight,127,automatic_eta_1.00,3.2040747221316144,0.13005599793784406,1.9663380081151314,0.11400107230134089,0.2836044071485354,0.32629339197938345,0.04059081301678261,0.05797633562025212,0.4666666666666667,0.20496894409937888,0,1,0.29553483399999436
figure_eight,127,learned_auto_eta_1.00,3.2040747221316144,0.12990698184826674,1.9663380081151314,0.1144420498583052,0.2844541588581414,0.3262903947966742,0.0405443047101729,0.05820059897433691,0.5,0.20496894409937888,0,1,0.2956505000000078
figure_eight,127,safe_combo_eta_0.30,3.2040747221316144,0.20331352200305505,1.9663380081151314,0.17506199165782912,0.2795718425212498,0.34321158348795994,0.06345467557254537,0.08902945014302904,0.6923076923076923,0.20496894409937888,0,1,0.2984716250000048
figure_eight,149,full_trajectory,1.372203995428839,0.051333971736625586,0.7780916373708853,0.03508691808573237,0.30977329445052165,0.3128632503274913,0.03740986901920715,0.04509355505257517,1.0,0.20496894409937888,0,1,0.2522247920000069
figure_eight,149,curvature_window,1.372203995428839,0.13230694174672009,0.7780916373708853,0.07575943543037676,0.3677294753558746,0.3598860572438077,0.09641929493535087,0.0973656980639997,0.2692307692307692,0.20496894409937888,0,1,0.24660908300000983
