manifest_id,trajectory,regime,scenario_id,stress_factor,stress_level,measurement_noise_std_mm,extra_delay_steps,mismatch_scale,domain_seed,method,initial_task_score,final_task_score,last_observed_task_score,task_auc_normalized,final_task_ratio,initial_violation_rate,final_violation_rate,initial_global_rmse,final_global_rmse,final_global_ratio,measured_score_auc_normalized,selection_switches,selection_history,accepted_history,rejected_trials,final_trust_radius_mm,constraint_violation,all_updates_succeeded,finite_result,elapsed_s
harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1499,error_peak_dynamic,2.693459092447985,0.5962187687392841,0.5962187687392841,0.44607803929319406,0.22135801891737772,0.5,0.0,0.703876222136105,0.2705541269741857,0.3843774210089313,0.44607803929319406,3,"[[1, 3], [3, 4], [1, 3], [3, 4]]","[true, true, true, true, true]",0,0.0,0,1,1,0.21207691599999912
harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1499,violation_safe,2.693459092447985,0.8065639050146332,0.8065639050146332,0.45308384765639886,0.29945281414375485,0.5,0.16666666666666666,0.703876222136105,0.26688798218754733,0.3791689132182967,0.45308384765639886,3,"[[3, 4], [1, 3], [1, 4], [1, 3]]","[true, true, true, true, true]",0,4.0,0,1,1,0.2141309170000003
harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1499,dual_anchor_dynamic,2.693459092447985,0.6836890716509659,0.7396461264804466,0.43348462773249263,0.25383310018255606,0.5,0.0,0.703876222136105,0.2431549604843255,0.3454513064049887,0.43348462773249263,3,"[[1, 3], [3, 4], [1, 4], [1, 3]]","[true, true, true, true, false]",1,2.0,0,1,1,0.22445562500000094
ellipse--neutral,ellipse,neutral,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1423,full_trajectory,4.3709051238639836,0.1525371907379625,0.1525371907379625,0.2898534039046515,0.03489830742496557,0.6666666666666666,0.0,0.8908843004967208,0.025300917734600473,0.02839977954544009,0.2898534039046515,0,"[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]","[true, true, true, true, true]",0,0.0,0,1,1,0.16546087500000084
ellipse--neutral,ellipse,neutral,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1423,error_peak_dynamic,4.3709051238639836,0.1152058144121777,0.1152058144121777,0.27755188447936735,0.026357427385734017,0.6666666666666666,0.0,0.8908843004967208,0.031892294609125064,0.03579846966810754,0.27755188447936735,1,"[[2, 3], [2, 3], [2, 3], [2, 4]]","[true, true, true, true, true]",0,0.0,0,1,1,0.18100929199999882
ellipse--neutral,ellipse,neutral,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1423,violation_safe,4.3709051238639836,0.1152058144121777,0.1152058144121777,0.27755188447936735,0.026357427385734017,0.6666666666666666,0.0,0.8908843004967208,0.031892294609125064,0.03579846966810754,0.27755188447936735,1,"[[2, 3], [2, 3], [2, 3], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,0.20302599999999948
ellipse--neutral,ellipse,neutral,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1423,dual_anchor_dynamic,4.3709051238639836,0.1152058144121777,0.1152058144121777,0.27755188447936735,0.026357427385734017,0.6666666666666666,0.0,0.8908843004967208,0.031892294609125064,0.03579846966810754,0.27755188447936735,1,"[[2, 3], [2, 3], [2, 3], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,0.18261812500000119
ellipse--neutral,ellipse,neutral,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1451,full_trajectory,7.782070599232112,0.3187547423056527,0.3187547423056527,0.2882929343403697,0.040960145277672694,0.6666666666666666,0.0,1.3609966674405551,0.05661216742603735,0.041596110248014274,0.2882929343403697,0,"[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]","[true, true, true, true, true]",0,0.0,0,1,1,0.18199929200000042
ellipse--neutral,ellipse,neutral,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1451,error_peak_dynamic,7.782070599232112,0.3345644475880226,0.3345644475880226,0.2858713490668286,0.042991700386403,0.6666666666666666,0.0,1.3609966674405551,0.06317269120385777,0.046416492203950964,0.2858713490668286,2,"[[3, 4], [3, 4], [2, 3], [1, 2]]","[true, true, true, true, true]",0,0.0,0,1,1,0.18170837500000303
ellipse--neutral,ellipse,neutral,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1451,violation_safe,7.782070599232112,0.33556390679456877,0.33556390679456877,0.2858471919655626,0.04312013139892103,0.6666666666666666,0.0,1.3609966674405551,0.06248231637270131,0.045909235391592446,0.2858471919655626,2,"[[3, 4], [3, 4], [1, 2], [2, 3]]","[true, true, true, true, true]",0,4.0,0,1,1,0.19007754200000093
ellipse--neutral,ellipse,neutral,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1451,dual_anchor_dynamic,7.782070599232112,0.3345644475880226,0.3345644475880226,0.2858713490668286,0.042991700386403,0.6666666666666666,0.0,1.3609966674405551,0.06317269120385777,0.046416492203950964,0.2858713490668286,2,"[[3, 4], [3, 4], [2, 3], [1, 2]]","[true, true, true, true, true]",0,4.0,0,1,1,0.1828519170000007
