job_id,experiment,plant_group,plant_id,plant_seed,manifest_id,trajectory,regime,config_group,config_value,control_points,method,compensation_gain,smoothing_window,learning_rate,scenario_id,measurement_noise_std_mm,extra_delay_steps,mismatch_scale,initial_task_score,final_task_score,task_auc_normalized,final_task_ratio,initial_violation_rate,final_violation_rate,initial_global_rmse,final_global_rmse,final_global_ratio,trial_task_scores,selection_history,accepted_history,rejected_trials,final_trust_radius_mm,constraint_violation,all_updates_succeeded,finite_result,raw_estimated_lag_history,total_estimated_lag_history,nominal_estimated_lag_history,applied_lag_history,median_estimated_axis_lag_steps,lag_absolute_error_steps,median_peak_correlation,elapsed_s
05_virtual_plant_family|P08|figure_eight--demand_conflict|n0_d0_m0|no_residual_alignment,05_virtual_plant_family,held_out_lhs,P08,-1,figure_eight--demand_conflict,figure_eight,demand_conflict,method,no_residual_alignment,12,no_residual_alignment,0.25,5,0.65,n0_d0_m0,0.0,0,1.0,4.252169495012335,0.20134308390785896,0.2943485264575078,0.047350672202514085,0.8333333333333334,0.0,1.189423444350438,0.06432923148655333,0.0540843816322155,"[4.252169495012335, 1.8199352684560628, 0.6792484876842053, 0.2805392548174197, 0.20134308390785896]","[[1, 4], [2, 4], [2, 4], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[4, 3], [4, 3], [4, 3], [4, 3], [4, 3]]","[[6, 5], [6, 5], [6, 5], [6, 5], [6, 5]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]","[4.0, 3.0]",0.0,0.9992660069905124,0.6772338330000025
05_virtual_plant_family|P08|figure_eight--demand_conflict|n0_d0_m0|raw_top2,05_virtual_plant_family,held_out_lhs,P08,-1,figure_eight--demand_conflict,figure_eight,demand_conflict,method,raw_top2,12,raw_top2,0.25,5,0.65,n0_d0_m0,0.0,0,1.0,4.252169495012335,0.13097116284936952,0.2787583111420618,0.030801021220578033,0.8333333333333334,0.0,1.189423444350438,0.05428705252494059,0.04564148519418799,"[4.252169495012335, 1.6264533003917854, 0.6301098117527799, 0.2931769074023116, 0.13097116284936952]","[[2, 4], [2, 4], [1, 4], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[4, 3], [4, 3], [4, 3], [4, 3], [4, 3]]","[[6, 5], [6, 5], [6, 5], [6, 5], [6, 5]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.0, 0.75], [1.0, 0.75], [1.0, 0.75], [1.0, 0.75], [1.0, 0.75]]","[4.0, 3.0]",0.0,0.9992662762237436,0.6821949999999788
05_virtual_plant_family|P08|figure_eight--demand_conflict|n0_d0_m0|uniform_full_trajectory,05_virtual_plant_family,held_out_lhs,P08,-1,figure_eight--demand_conflict,figure_eight,demand_conflict,method,uniform_full_trajectory,12,uniform_full_trajectory,0.25,5,0.65,n0_d0_m0,0.0,0,1.0,4.252169495012335,0.14750691582387787,0.2726255758895436,0.03468980152293999,0.8333333333333334,0.0,1.189423444350438,0.041236938295486684,0.03466968680612042,"[4.252169495012335, 1.5359937555683667, 0.6227790612494041, 0.2783896071948741, 0.14750691582387787]","[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[4, 3], [4, 3], [4, 3], [4, 3], [4, 3]]","[[6, 5], [6, 5], [6, 5], [6, 5], [6, 5]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.0, 0.75], [1.0, 0.75], [1.0, 0.75], [1.0, 0.75], [1.0, 0.75]]","[4.0, 3.0]",0.0,0.9992665117206083,0.6798377920000007
05_virtual_plant_family|P08|figure_eight--demand_conflict|n0_d0_m0|v11_full,05_virtual_plant_family,held_out_lhs,P08,-1,figure_eight--demand_conflict,figure_eight,demand_conflict,method,v11_full,12,v11_full,0.25,5,0.65,n0_d0_m0,0.0,0,1.0,4.252169495012335,0.1210179061862736,0.2860056747814782,0.028460273356512224,0.8333333333333334,0.0,1.189423444350438,0.055065067304976206,0.04629559604405483,"[4.252169495012335, 1.7806173301159742, 0.6486214309471173, 0.24874596116248535, 0.1210179061862736]","[[1, 4], [2, 4], [2, 4], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[4, 3], [4, 3], [4, 3], [4, 3], [4, 3]]","[[6, 5], [6, 5], [6, 5], [6, 5], [6, 5]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.0, 0.75], [1.0, 0.75], [1.0, 0.75], [1.0, 0.75], [1.0, 0.75]]","[4.0, 3.0]",0.0,0.9992662333452188,0.6723410829999921
05_virtual_plant_family|P08|figure_eight--demand_conflict|n0_d1_m0|no_residual_alignment,05_virtual_plant_family,held_out_lhs,P08,-1,figure_eight--demand_conflict,figure_eight,demand_conflict,method,no_residual_alignment,12,no_residual_alignment,0.25,5,0.65,n0_d1_m0,0.0,4,1.0,11.120821804841372,4.5940155225332875,0.5514967333070686,0.4131003628286999,0.8333333333333334,0.6666666666666666,3.4041253399538034,1.2582781345329823,0.36963331513229714,"[11.120821804841372, 6.351422752831899, 5.2594165122680865, 5.064129659452828, 4.5940155225332875]","[[1, 4], [2, 4], [2, 4], [3, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[8, 7], [8, 7], [8, 7], [8, 7], [8, 7]]","[[10, 9], [10, 9], [10, 9], [10, 9], [10, 9]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]","[8.0, 7.0]",0.0,0.9992255708379778,1.038962999999967
05_virtual_plant_family|P08|figure_eight--demand_conflict|n0_d1_m0|raw_top2,05_virtual_plant_family,held_out_lhs,P08,-1,figure_eight--demand_conflict,figure_eight,demand_conflict,method,raw_top2,12,raw_top2,0.25,5,0.65,n0_d1_m0,0.0,4,1.0,11.120821804841372,5.247310756442024,0.5855485135105722,0.47184559275625154,0.8333333333333334,0.8333333333333334,3.4041253399538034,1.3784904056776983,0.40494701810727257,"[11.120821804841372, 6.845918329374496, 5.680005460110137, 5.337132637236968, 5.247310756442024]","[[2, 4], [2, 4], [2, 4], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[8, 7], [8, 7], [8, 7], [8, 7], [8, 7]]","[[10, 9], [10, 9], [10, 9], [10, 9], [10, 9]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[2.0, 1.75], [2.0, 1.75], [2.0, 1.75], [2.0, 1.75], [2.0, 1.75]]","[8.0, 7.0]",0.0,0.9992208796056459,0.9383815829999094
05_virtual_plant_family|P08|figure_eight--demand_conflict|n0_d1_m0|uniform_full_trajectory,05_virtual_plant_family,held_out_lhs,P08,-1,figure_eight--demand_conflict,figure_eight,demand_conflict,method,uniform_full_trajectory,12,uniform_full_trajectory,0.25,5,0.65,n0_d1_m0,0.0,4,1.0,11.120821804841372,5.021634951006487,0.5727143459274134,0.45155250566287763,0.8333333333333334,0.5,3.4041253399538034,1.3003595278588884,0.3819951964155748,"[11.120821804841372, 6.7108597118284745, 5.539606733147782, 5.154521921639988, 5.021634951006487]","[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[8, 7], [8, 7], [8, 7], [8, 7], [8, 7]]","[[10, 9], [10, 9], [10, 9], [10, 9], [10, 9]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[2.0, 1.75], [2.0, 1.75], [2.0, 1.75], [2.0, 1.75], [2.0, 1.75]]","[8.0, 7.0]",0.0,0.999230095280888,0.9181932079999342
05_virtual_plant_family|P08|figure_eight--demand_conflict|n0_d1_m0|v11_full,05_virtual_plant_family,held_out_lhs,P08,-1,figure_eight--demand_conflict,figure_eight,demand_conflict,method,v11_full,12,v11_full,0.25,5,0.65,n0_d1_m0,0.0,4,1.0,11.120821804841372,5.21316236668266,0.5768211434534604,0.4687749213293883,0.8333333333333334,0.8333333333333334,3.4041253399538034,1.3693299653478654,0.4022560360149513,"[11.120821804841372, 6.6708235102588045, 5.550642029742339, 5.270442972679939, 5.21316236668266]","[[1, 4], [2, 4], [2, 4], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[8, 7], [8, 7], [8, 7], [8, 7], [8, 7]]","[[10, 9], [10, 9], [10, 9], [10, 9], [10, 9]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[2.0, 1.75], [2.0, 1.75], [2.0, 1.75], [2.0, 1.75], [2.0, 1.75]]","[8.0, 7.0]",0.0,0.9992253059968192,0.9706335839999838
05_virtual_plant_family|P08|figure_eight--demand_conflict|n1_d1_m1|no_residual_alignment,05_virtual_plant_family,held_out_lhs,P08,-1,figure_eight--demand_conflict,figure_eight,demand_conflict,method,no_residual_alignment,12,no_residual_alignment,0.25,5,0.65,n1_d1_m1,0.05,4,1.7,10.579628128471324,4.482189048746804,0.5260240692603513,0.42366224921314377,0.8333333333333334,0.6666666666666666,3.168821483327651,1.3235817378061712,0.41768895621606555,"[10.579628128471324, 5.67837432001747, 4.482189048746804, 4.540119149732735, 4.540119149732735]","[[1, 4], [2, 4], [2, 4], [2, 4]]","[true, true, true, false, false]",2,1.0,0,1,1,"[[7, 7], [7, 7], [7, 7], [7, 7], [7, 7]]","[[9, 9], [9, 9], [9, 9], [9, 9], [9, 9]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]","[7.0, 7.0]",0.5,0.9989707743468331,0.8380196250000154
05_virtual_plant_family|P08|figure_eight--demand_conflict|n1_d1_m1|raw_top2,05_virtual_plant_family,held_out_lhs,P08,-1,figure_eight--demand_conflict,figure_eight,demand_conflict,method,raw_top2,12,raw_top2,0.25,5,0.65,n1_d1_m1,0.05,4,1.7,10.579628128471324,4.161717519086737,0.5242208749394606,0.39337086980278135,0.8333333333333334,0.8333333333333334,3.168821483327651,1.1104820116193475,0.35044006658690197,"[10.579628128471324, 5.887296089720175, 4.654219698213366, 4.2720590444528925, 4.161717519086737]","[[2, 4], [2, 4], [2, 4], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[7, 7], [7, 7], [7, 7], [7, 7], [7, 7]]","[[9, 9], [9, 9], [9, 9], [9, 9], [9, 9]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.75, 1.75], [1.75, 1.75], [1.75, 1.75], [1.75, 1.75], [1.75, 1.75]]","[7.0, 7.0]",0.5,0.9989710540977864,0.7099522089999937
05_virtual_plant_family|P08|figure_eight--demand_conflict|n1_d1_m1|uniform_full_trajectory,05_virtual_plant_family,held_out_lhs,P08,-1,figure_eight--demand_conflict,figure_eight,demand_conflict,method,uniform_full_trajectory,12,uniform_full_trajectory,0.25,5,0.65,n1_d1_m1,0.05,4,1.7,10.579628128471324,4.1774851229612695,0.5261430146195447,0.39486124391452354,0.8333333333333334,0.6666666666666666,3.168821483327651,1.0697251665609675,0.33757823600641107,"[10.579628128471324, 5.88698277515651, 4.687593331773827, 4.312457015623904, 4.1774851229612695]","[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[7, 7], [7, 7], [7, 7], [7, 7], [7, 7]]","[[9, 9], [9, 9], [9, 9], [9, 9], [9, 9]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.75, 1.75], [1.75, 1.75], [1.75, 1.75], [1.75, 1.75], [1.75, 1.75]]","[7.0, 7.0]",0.5,0.9989745364054249,0.7607648749999498
05_virtual_plant_family|P08|figure_eight--demand_conflict|n1_d1_m1|v11_full,05_virtual_plant_family,held_out_lhs,P08,-1,figure_eight--demand_conflict,figure_eight,demand_conflict,method,v11_full,12,v11_full,0.25,5,0.65,n1_d1_m1,0.05,4,1.7,10.579628128471324,4.117896455142322,0.5190895753317871,0.3892288467172548,0.8333333333333334,0.8333333333333334,3.168821483327651,1.0972488761023762,0.34626402335234435,"[10.579628128471324, 5.897832638435258, 4.519083029165944, 4.201420730097615, 4.117896455142322]","[[1, 4], [2, 4], [2, 4], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[7, 7], [7, 7], [7, 7], [7, 7], [7, 7]]","[[9, 9], [9, 9], [9, 9], [9, 9], [9, 9]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.75, 1.75], [1.75, 1.75], [1.75, 1.75], [1.75, 1.75], [1.75, 1.75]]","[7.0, 7.0]",0.5,0.9989757015508824,0.7264176249999537
05_virtual_plant_family|P08|harmonic_loop--demand_conflict|n0_d0_m0|no_residual_alignment,05_virtual_plant_family,held_out_lhs,P08,-1,harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,method,no_residual_alignment,12,no_residual_alignment,0.25,5,0.65,n0_d0_m0,0.0,0,1.0,3.4073883857597282,0.5667624942757905,0.4056840599609691,0.16633339969239294,0.8333333333333334,0.0,0.8169168399647833,0.13693338241328054,0.16762218100337317,"[3.4073883857597282, 1.8722474650579217, 1.015065861181851, 0.6549038505379048, 0.5667624942757905]","[[2, 3], [2, 4], [3, 4], [1, 2]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[4, 3], [4, 3], [4, 3], [4, 3], [4, 3]]","[[6, 5], [6, 5], [6, 5], [6, 5], [6, 5]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]","[4.0, 3.0]",0.0,0.9993662057597728,0.46420179200003986
05_virtual_plant_family|P08|harmonic_loop--demand_conflict|n0_d0_m0|raw_top2,05_virtual_plant_family,held_out_lhs,P08,-1,harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,method,raw_top2,12,raw_top2,0.25,5,0.65,n0_d0_m0,0.0,0,1.0,3.4073883857597282,0.4373968415145223,0.39938636880851586,0.12836718095961877,0.8333333333333334,0.0,0.8169168399647833,0.12324948401004196,0.15087151834861814,"[3.4073883857597282, 1.8200407340874296, 0.9669334851361002, 0.7340910651748978, 0.4373968415145223]","[[2, 3], [2, 4], [1, 3], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[4, 3], [4, 3], [4, 3], [4, 3], [4, 3]]","[[6, 5], [6, 5], [6, 5], [6, 5], [6, 5]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.0, 0.75], [1.0, 0.75], [1.0, 0.75], [1.0, 0.75], [1.0, 0.75]]","[4.0, 3.0]",0.0,0.9993652096098595,0.44972758400001567
05_virtual_plant_family|P08|harmonic_loop--demand_conflict|n0_d0_m0|uniform_full_trajectory,05_virtual_plant_family,held_out_lhs,P08,-1,harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,method,uniform_full_trajectory,12,uniform_full_trajectory,0.25,5,0.65,n0_d0_m0,0.0,0,1.0,3.4073883857597282,0.4673882318904651,0.382487349178915,0.13716905118412379,0.8333333333333334,0.0,0.8169168399647833,0.10449943069183482,0.12791930044720307,"[3.4073883857597282, 1.6384186294105811, 0.9805078446163695, 0.656817022316996, 0.4673882318904651]","[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[4, 3], [4, 3], [4, 3], [4, 3], [4, 3]]","[[6, 5], [6, 5], [6, 5], [6, 5], [6, 5]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.0, 0.75], [1.0, 0.75], [1.0, 0.75], [1.0, 0.75], [1.0, 0.75]]","[4.0, 3.0]",0.0,0.9993606555052479,0.49154350000003433
05_virtual_plant_family|P08|harmonic_loop--demand_conflict|n0_d0_m0|v11_full,05_virtual_plant_family,held_out_lhs,P08,-1,harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,method,v11_full,12,v11_full,0.25,5,0.65,n0_d0_m0,0.0,0,1.0,3.4073883857597282,0.4373968415145223,0.39938636880851586,0.12836718095961877,0.8333333333333334,0.0,0.8169168399647833,0.12324948401004196,0.15087151834861814,"[3.4073883857597282, 1.8200407340874296, 0.9669334851361002, 0.7340910651748978, 0.4373968415145223]","[[2, 3], [2, 4], [1, 3], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[4, 3], [4, 3], [4, 3], [4, 3], [4, 3]]","[[6, 5], [6, 5], [6, 5], [6, 5], [6, 5]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.0, 0.75], [1.0, 0.75], [1.0, 0.75], [1.0, 0.75], [1.0, 0.75]]","[4.0, 3.0]",0.0,0.9993652096098595,0.4636056250000138
05_virtual_plant_family|P08|harmonic_loop--demand_conflict|n0_d1_m0|no_residual_alignment,05_virtual_plant_family,held_out_lhs,P08,-1,harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,method,no_residual_alignment,12,no_residual_alignment,0.25,5,0.65,n0_d1_m0,0.0,4,1.0,9.039895400893792,3.008115549179002,0.5721242418983975,0.33275999508595905,1.0,0.8333333333333334,2.389646693119951,1.1216170946770296,0.4693652404375448,"[9.039895400893792, 6.057423423995999, 4.790004827287268, 3.81633948598902, 3.008115549179002]","[[2, 3], [3, 4], [3, 4], [3, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[8, 7], [8, 7], [8, 7], [8, 7], [8, 7]]","[[10, 9], [10, 9], [10, 9], [10, 9], [10, 9]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]","[8.0, 7.0]",0.0,0.9991776683587348,1.0372847080000156
05_virtual_plant_family|P08|harmonic_loop--demand_conflict|n0_d1_m0|raw_top2,05_virtual_plant_family,held_out_lhs,P08,-1,harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,method,raw_top2,12,raw_top2,0.25,5,0.65,n0_d1_m0,0.0,4,1.0,9.039895400893792,4.434280055142726,0.6056113947116558,0.4905233809126044,1.0,0.6666666666666666,2.389646693119951,1.0921158031526679,0.45701977882211053,"[9.039895400893792, 6.05391168407774, 4.434280055142726, 4.59367680497582, 4.59367680497582]","[[2, 3], [3, 4], [2, 3], [2, 3]]","[true, true, true, false, false]",2,1.0,0,1,1,"[[8, 7], [8, 7], [8, 7], [8, 7], [8, 7]]","[[10, 9], [10, 9], [10, 9], [10, 9], [10, 9]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[2.0, 1.75], [2.0, 1.75], [2.0, 1.75], [2.0, 1.75], [2.0, 1.75]]","[8.0, 7.0]",0.0,0.9992000607502219,1.071036165999999
05_virtual_plant_family|P08|harmonic_loop--demand_conflict|n0_d1_m0|uniform_full_trajectory,05_virtual_plant_family,held_out_lhs,P08,-1,harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,method,uniform_full_trajectory,12,uniform_full_trajectory,0.25,5,0.65,n0_d1_m0,0.0,4,1.0,9.039895400893792,5.219067210807787,0.660049428012064,0.5773371238666951,1.0,0.8333333333333334,2.389646693119951,0.8896572799755625,0.37229657527909094,"[9.039895400893792, 6.015818100852535, 5.432553434935745, 5.289258312956272, 5.219067210807787]","[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[8, 7], [8, 7], [8, 7], [8, 7], [8, 7]]","[[10, 9], [10, 9], [10, 9], [10, 9], [10, 9]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[2.0, 1.75], [2.0, 1.75], [2.0, 1.75], [2.0, 1.75], [2.0, 1.75]]","[8.0, 7.0]",0.0,0.9992021185687562,1.0561438750000889
05_virtual_plant_family|P08|harmonic_loop--demand_conflict|n0_d1_m0|v11_full,05_virtual_plant_family,held_out_lhs,P08,-1,harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,method,v11_full,12,v11_full,0.25,5,0.65,n0_d1_m0,0.0,4,1.0,9.039895400893792,2.7393454775393784,0.542127667478051,0.3030284484562215,1.0,0.8333333333333334,2.389646693119951,0.9246497127136825,0.38693992520980114,"[9.039895400893792, 6.05391168407774, 4.434280055142726, 3.225297453291396, 2.7393454775393784]","[[2, 3], [3, 4], [3, 4], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[8, 7], [8, 7], [8, 7], [8, 7], [8, 7]]","[[10, 9], [10, 9], [10, 9], [10, 9], [10, 9]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[2.0, 1.75], [2.0, 1.75], [2.0, 1.75], [2.0, 1.75], [2.0, 1.75]]","[8.0, 7.0]",0.0,0.999233135040831,1.0255672920000052
05_virtual_plant_family|P08|harmonic_loop--demand_conflict|n1_d1_m1|no_residual_alignment,05_virtual_plant_family,held_out_lhs,P08,-1,harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,method,no_residual_alignment,12,no_residual_alignment,0.25,5,0.65,n1_d1_m1,0.05,4,1.7,8.732559861995004,3.188941523856773,0.6056355274398305,0.36517831818541246,1.0,0.8333333333333334,2.2721238634834746,1.049226639194362,0.4617823244837344,"[8.732559861995004, 6.108186706078913, 5.003716952551048, 4.082339640121103, 3.188941523856773]","[[2, 3], [3, 4], [2, 4], [3, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[7, 7], [7, 7], [7, 7], [7, 7], [7, 7]]","[[9, 9], [9, 9], [9, 9], [9, 9], [9, 9]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]","[7.0, 7.0]",0.5,0.9987668359450408,1.52861658300003
05_virtual_plant_family|P08|harmonic_loop--demand_conflict|n1_d1_m1|raw_top2,05_virtual_plant_family,held_out_lhs,P08,-1,harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,method,raw_top2,12,raw_top2,0.25,5,0.65,n1_d1_m1,0.05,4,1.7,8.732559861995004,3.6235129071350434,0.6310145893475381,0.4149428076531079,1.0,0.8333333333333334,2.2721238634834746,0.9934647627084293,0.437240582995908,"[8.732559861995004, 6.064059813965136, 5.655503470044843, 3.6235129071350434, 4.664269157871512]","[[2, 3], [2, 3], [3, 4], [1, 2]]","[true, true, true, true, false]",1,2.0,0,1,1,"[[7, 7], [7, 7], [7, 7], [7, 7], [7, 7]]","[[9, 9], [9, 9], [9, 9], [9, 9], [9, 9]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.75, 1.75], [1.75, 1.75], [1.75, 1.75], [1.75, 1.75], [1.75, 1.75]]","[7.0, 7.0]",0.5,0.9987954468630849,1.5248968330000707
05_virtual_plant_family|P08|harmonic_loop--demand_conflict|n1_d1_m1|uniform_full_trajectory,05_virtual_plant_family,held_out_lhs,P08,-1,harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,method,uniform_full_trajectory,12,uniform_full_trajectory,0.25,5,0.65,n1_d1_m1,0.05,4,1.7,8.732559861995004,5.19358901249118,0.6799045722913979,0.5947384380488718,1.0,0.8333333333333334,2.2721238634834746,0.9029252056312819,0.39739259823932965,"[8.732559861995004, 6.025096542483064, 5.485945968720318, 5.275112563468489, 5.19358901249118]","[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[7, 7], [7, 7], [7, 7], [7, 7], [7, 7]]","[[9, 9], [9, 9], [9, 9], [9, 9], [9, 9]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.75, 1.75], [1.75, 1.75], [1.75, 1.75], [1.75, 1.75], [1.75, 1.75]]","[7.0, 7.0]",0.5,0.998780891168445,1.3171212920000244
05_virtual_plant_family|P08|harmonic_loop--demand_conflict|n1_d1_m1|v11_full,05_virtual_plant_family,held_out_lhs,P08,-1,harmonic_loop--demand_conflict,harmonic_loop,demand_conflict,method,v11_full,12,v11_full,0.25,5,0.65,n1_d1_m1,0.05,4,1.7,8.732559861995004,2.544106786962495,0.5533889495698635,0.2913357397107243,1.0,0.6666666666666666,2.2721238634834746,0.9462897335199033,0.4164780577010941,"[8.732559861995004, 6.064059813965136, 4.470787946318529, 3.156827431579056, 2.544106786962495]","[[2, 3], [3, 4], [2, 4], [3, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[7, 7], [7, 7], [7, 7], [7, 7], [7, 7]]","[[9, 9], [9, 9], [9, 9], [9, 9], [9, 9]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.75, 1.75], [1.75, 1.75], [1.75, 1.75], [1.75, 1.75], [1.75, 1.75]]","[7.0, 7.0]",0.5,0.9988014270095983,1.5929692909999176
05_virtual_plant_family|P08|rounded_square--demand_conflict|n0_d0_m0|no_residual_alignment,05_virtual_plant_family,held_out_lhs,P08,-1,rounded_square--demand_conflict,rounded_square,demand_conflict,method,no_residual_alignment,12,no_residual_alignment,0.25,5,0.65,n0_d0_m0,0.0,0,1.0,4.472969406531706,1.3200052019423192,0.6428154814882518,0.2951071384514202,0.8333333333333334,0.3333333333333333,1.05823000929797,0.31773853254201145,0.3002546986479804,"[4.472969406531706, 4.333916437544952, 2.2682682365971933, 2.0025039525884374, 1.3200052019423192]","[[2, 4], [1, 3], [2, 4], [3, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[4, 3], [4, 3], [4, 3], [4, 3], [4, 3]]","[[6, 5], [6, 5], [6, 5], [6, 5], [6, 5]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]","[4.0, 3.0]",0.0,0.999149470647331,0.6914573750000272
05_virtual_plant_family|P08|rounded_square--demand_conflict|n0_d0_m0|raw_top2,05_virtual_plant_family,held_out_lhs,P08,-1,rounded_square--demand_conflict,rounded_square,demand_conflict,method,raw_top2,12,raw_top2,0.25,5,0.65,n0_d0_m0,0.0,0,1.0,4.472969406531706,1.1800581190224024,0.5892768395707768,0.2638198502541083,0.8333333333333334,0.3333333333333333,1.05823000929797,0.3019681428824731,0.2853520881370571,"[4.472969406531706, 3.8466026521539867, 2.0746339958628877, 1.7955186907171776, 1.1800581190224024]","[[2, 4], [1, 3], [2, 4], [1, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[4, 3], [4, 3], [4, 3], [4, 3], [4, 3]]","[[6, 5], [6, 5], [6, 5], [6, 5], [6, 5]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.0, 0.75], [1.0, 0.75], [1.0, 0.75], [1.0, 0.75], [1.0, 0.75]]","[4.0, 3.0]",0.0,0.9991495648930087,0.7152936660000364
