manifest_id,trajectory,regime,domain_seed,method,initial_task_score,final_task_score,last_observed_task_score,task_auc_normalized,final_task_ratio,initial_violation_rate,final_violation_rate,initial_task_max_ratio,final_task_max_ratio,initial_global_rmse,final_global_rmse,final_global_ratio,selection_switches,selection_history,accepted_history,rejected_trials,final_trust_radius_mm,constraint_violation,all_updates_succeeded,elapsed_s
rounded_square--demand_conflict,rounded_square,demand_conflict,853,random_zones,4.1741632865137825,2.5899038808539485,2.5899038808539485,0.8665375907195916,0.6204606056551777,0.8333333333333334,0.3333333333333333,4.941516893546302,3.3993792151220052,0.930647295179054,0.39138041463211093,0.42054644832638816,0,"[[1, 2], [1, 2], [1, 2], [1, 2]]","[true, true, true, true, true]",0,0.0,0,1,0.2117543330000018
rounded_square--demand_conflict,rounded_square,demand_conflict,877,full_trajectory,3.944498650075359,1.0368399263715329,1.0368399263715329,0.4622476995388093,0.26285721414855195,0.6666666666666666,0.3333333333333333,4.740608694874383,1.2622650825965018,0.9222744981420868,0.25791109657791744,0.27964678314046076,0,"[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]","[true, true, true, true, true]",0,0.0,0,1,0.23680149999999855
rounded_square--demand_conflict,rounded_square,demand_conflict,877,static_tolerance,3.944498650075359,2.607293992500817,2.607293992500817,0.789329180100467,0.6609950272009866,0.6666666666666666,0.6666666666666666,4.740608694874383,3.1849140189258867,0.9222744981420868,0.5824550220331168,0.6315419359490769,0,"[[0, 5], [0, 5], [0, 5], [0, 5]]","[true, true, true, true, true]",0,0.0,0,1,0.1589442080000083
rounded_square--demand_conflict,rounded_square,demand_conflict,877,curvature_zones,3.944498650075359,2.607293992500817,2.607293992500817,0.789329180100467,0.6609950272009866,0.6666666666666666,0.6666666666666666,4.740608694874383,3.1849140189258867,0.9222744981420868,0.5824550220331168,0.6315419359490769,0,"[[0, 5], [0, 5], [0, 5], [0, 5]]","[true, true, true, true, true]",0,0.0,0,1,0.15721137500000282
rounded_square--demand_conflict,rounded_square,demand_conflict,877,error_peak_dynamic,3.944498650075359,1.0457918882963209,1.0457918882963209,0.5137933288372871,0.26512669443462505,0.6666666666666666,0.3333333333333333,4.740608694874383,1.2417305558322305,0.9222744981420868,0.3281236869107844,0.35577660183794135,3,"[[2, 4], [1, 4], [1, 2], [2, 4]]","[true, true, true, true, true]",0,0.0,0,1,0.2238380839999934
rounded_square--demand_conflict,rounded_square,demand_conflict,877,violation_dynamic,3.944498650075359,1.1050311045040402,1.1050311045040402,0.5180631055230935,0.28014488089200607,0.6666666666666666,0.3333333333333333,4.740608694874383,1.3193256286221828,0.9222744981420868,0.3337389971293818,0.36186514730884983,3,"[[1, 4], [1, 2], [3, 4], [2, 4]]","[true, true, true, true, true]",0,0.0,0,1,0.21649050000000614
rounded_square--demand_conflict,rounded_square,demand_conflict,877,violation_safe,3.944498650075359,1.1050311045040402,1.1050311045040402,0.5180631055230935,0.28014488089200607,0.6666666666666666,0.3333333333333333,4.740608694874383,1.3193256286221828,0.9222744981420868,0.3337389971293818,0.36186514730884983,3,"[[1, 4], [1, 2], [3, 4], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,0.21373320800000783
rounded_square--demand_conflict,rounded_square,demand_conflict,877,random_zones,3.944498650075359,2.692111527133388,2.692111527133388,0.7958422081828094,0.6824977686535539,0.6666666666666666,0.5,4.740608694874383,3.2512398594395537,0.9222744981420868,0.5546868180975575,0.6014335419823152,0,"[[0, 2], [0, 2], [0, 2], [0, 2]]","[true, true, true, true, true]",0,0.0,0,1,0.17768587500000876
rounded_square--demand_conflict,rounded_square,demand_conflict,907,full_trajectory,9.772463555134863,2.0587952460961834,2.0587952460961834,0.3539014961294832,0.21067310555631655,1.0,0.8333333333333334,12.064347841788894,2.5143149217438703,2.587343668186013,0.5895484502510354,0.22785857847186103,0,"[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]","[true, true, true, true, true]",0,0.0,0,1,0.31906399999999735
rounded_square--demand_conflict,rounded_square,demand_conflict,907,static_tolerance,9.772463555134863,3.8549289805652593,3.8549289805652593,0.5774488061395494,0.39446849392850564,1.0,0.6666666666666666,12.064347841788894,4.934742275446527,2.587343668186013,1.0502602259561942,0.40592219691191306,0,"[[0, 5], [0, 5], [0, 5], [0, 5]]","[true, true, true, true, true]",0,0.0,0,1,0.18728549999998734
rounded_square--demand_conflict,rounded_square,demand_conflict,907,curvature_zones,9.772463555134863,3.8549289805652593,3.8549289805652593,0.5774488061395494,0.39446849392850564,1.0,0.6666666666666666,12.064347841788894,4.934742275446527,2.587343668186013,1.0502602259561942,0.40592219691191306,0,"[[0, 5], [0, 5], [0, 5], [0, 5]]","[true, true, true, true, true]",0,0.0,0,1,0.18529187500000432
rounded_square--demand_conflict,rounded_square,demand_conflict,907,error_peak_dynamic,9.772463555134863,1.9578725527011867,1.9578725527011867,0.35483460273333234,0.20034585359721688,1.0,0.8333333333333334,12.064347841788894,2.242124289424015,2.587343668186013,0.728047032035793,0.2813878345531991,1,"[[1, 4], [2, 4], [2, 4], [2, 4]]","[true, true, true, true, true]",0,0.0,0,1,0.36999499999998875
