trajectory,domain_seed,method,initial_task_nrmse,final_task_nrmse,task_auc_normalized,final_task_ratio,initial_violation_rate,final_violation_rate,initial_task_max_ratio,final_task_max_ratio,initial_global_rmse,final_global_rmse,final_global_ratio,selection_switches,selection_history,constraint_violation,all_updates_succeeded,elapsed_s
figure_eight,479,curvature_zones,5.132959047884346,0.34445570899619293,0.34712706012593186,0.06710665442346894,0.8787878787878788,0.0,9.456145539598397,0.9927805515463892,1.0606780125317887,0.08913578446071212,0.08403660998680379,0,"[[1, 4], [1, 4], [1, 4], [1, 4]]",0,1,0.20264591599999449
figure_eight,479,jerk_zones,5.132959047884346,0.3244390328711087,0.3372056902092056,0.06320701759832525,0.8787878787878788,0.0,9.456145539598397,0.9208901480787457,1.0606780125317887,0.06909551323062968,0.0651427788775426,0,"[[2, 3], [2, 3], [2, 3], [2, 3]]",0,1,0.22235091599999635
figure_eight,479,error_peak_dynamic,5.132959047884346,0.21578573705888768,0.32123521120616577,0.0420392477410916,0.8787878787878788,0.0,9.456145539598397,0.45936630738882656,1.0606780125317887,0.06423170901072228,0.06055721741360906,3,"[[2, 3], [3, 4], [2, 3], [3, 4]]",0,1,0.19564554199999407
figure_eight,479,violation_dynamic,5.132959047884346,0.17752582345866197,0.3023435333122604,0.03458547434385491,0.8787878787878788,0.0,9.456145539598397,0.4223486037567883,1.0606780125317887,0.0631496342731428,0.05953704472708695,3,"[[2, 4], [3, 4], [2, 4], [3, 4]]",0,1,0.19039475000001005
figure_eight,479,random_zones,5.132959047884346,0.37437841619512074,0.35636273072950736,0.07293617827506893,0.8787878787878788,0.015151515151515152,9.456145539598397,1.0070689221933193,1.0606780125317887,0.08262215932606123,0.07789560861061502,0,"[[1, 2], [1, 2], [1, 2], [1, 2]]",0,1,0.19061920899999052
figure_eight,479,nominal_lookahead_dynamic,5.132959047884346,0.21426246164153967,0.32157748477440756,0.04174248413882287,0.8787878787878788,0.0,9.456145539598397,0.5539992129943065,1.0606780125317887,0.07901099751499371,0.07449102987097674,3,"[[2, 4], [3, 4], [2, 4], [2, 3]]",0,1,2.516738124999989
figure_eight,491,full_trajectory,10.419231803884756,0.5270173087225376,0.32116437700436756,0.05058120585493087,0.9393939393939394,0.07575757575757576,18.5301470089737,1.3581086877782176,2.2002604993148567,0.19479474721714943,0.08853258388168443,0,"[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]",0,1,0.28368145800000377
figure_eight,491,static_tolerance,10.419231803884756,0.8733647020508718,0.35889340173810885,0.08382236987233957,0.9393939393939394,0.22727272727272727,18.5301470089737,2.205692755609855,2.2002604993148567,0.2957923423957015,0.13443514642371157,0,"[[0, 4], [0, 4], [0, 4], [0, 4]]",0,1,0.2310200000000009
figure_eight,491,curvature_zones,10.419231803884756,0.8439089587591607,0.35870999006128346,0.0809953146876446,0.9393939393939394,0.21212121212121213,18.5301470089737,2.0537677912650834,2.2002604993148567,0.2878388956948146,0.13082037139895267,0,"[[1, 4], [1, 4], [1, 4], [1, 4]]",0,1,0.24487137500000244
figure_eight,491,jerk_zones,10.419231803884756,0.7310141281069172,0.35718154949464787,0.07016007915615836,0.9393939393939394,0.19696969696969696,18.5301470089737,1.9872201318209437,2.2002604993148567,0.2816640153261031,0.12801393990112125,0,"[[2, 3], [2, 3], [2, 3], [2, 3]]",0,1,0.2587853750000022
figure_eight,491,error_peak_dynamic,10.419231803884756,0.6876257283810466,0.3446408011257694,0.06599581824493711,0.9393939393939394,0.16666666666666666,18.5301470089737,2.0015848877521782,2.2002604993148567,0.2810679648112559,0.12774303992585342,2,"[[2, 3], [3, 4], [2, 3], [2, 3]]",0,1,0.2636933330000062
figure_eight,491,violation_dynamic,10.419231803884756,0.6762775858918281,0.32911026273856553,0.06490666477347029,0.9393939393939394,0.16666666666666666,18.5301470089737,1.8394110491369353,2.2002604993148567,0.2694671273453571,0.12247055629516004,3,"[[3, 4], [2, 4], [3, 4], [2, 3]]",0,1,0.26174666700001126
figure_eight,491,random_zones,10.419231803884756,0.8439089587591607,0.35870999006128346,0.0809953146876446,0.9393939393939394,0.21212121212121213,18.5301470089737,2.0537677912650834,2.2002604993148567,0.2878388956948146,0.13082037139895267,0,"[[1, 4], [1, 4], [1, 4], [1, 4]]",0,1,0.24556845799999394
figure_eight,491,nominal_lookahead_dynamic,10.419231803884756,0.7780598628240741,0.34503842740384605,0.07467535778731582,0.9393939393939394,0.16666666666666666,18.5301470089737,1.987657887770241,2.2002604993148567,0.3106798127112276,0.14120137720418593,3,"[[2, 4], [3, 4], [2, 4], [2, 3]]",0,1,3.3504530000000017
figure_eight,509,full_trajectory,13.764572128534702,2.443854127031867,0.398831337009151,0.17754668319588557,0.9696969696969697,0.36363636363636365,24.97688073280335,7.717555214579545,2.975728747084741,0.7398531839483325,0.24862924239084333,0,"[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]",0,1,0.3414902909999995
figure_eight,509,static_tolerance,13.764572128534702,2.5604467890791214,0.4043803512132759,0.18601717257677605,0.9696969696969697,0.42424242424242425,24.97688073280335,8.024389397709422,2.975728747084741,0.8043895866800745,0.27031683834358833,0,"[[0, 4], [0, 4], [0, 4], [0, 4]]",0,1,0.31489812499999914
figure_eight,509,curvature_zones,13.764572128534702,2.548115269829566,0.4054890114911112,0.18512128426768787,0.9696969696969697,0.3484848484848485,24.97688073280335,7.952078377177884,2.975728747084741,0.7944629579518118,0.2669809735615622,0,"[[1, 4], [1, 4], [1, 4], [1, 4]]",0,1,0.2923277919999947
figure_eight,509,jerk_zones,13.764572128534702,3.6143222222133167,0.4674900494724783,0.26258151640766453,0.9696969696969697,0.5757575757575758,24.97688073280335,10.231512625076101,2.975728747084741,1.1456348134983398,0.3849930255305341,0,"[[2, 3], [2, 3], [2, 3], [2, 3]]",0,1,0.3624029580000041
figure_eight,509,error_peak_dynamic,13.764572128534702,2.867036665236642,0.44620535790393695,0.2082910124967212,0.9696969696969697,0.5606060606060606,24.97688073280335,9.113959468609195,2.975728747084741,1.0168953880559037,0.34172986669303607,3,"[[2, 3], [3, 4], [2, 3], [3, 4]]",0,1,0.3475765830000057
figure_eight,509,violation_dynamic,13.764572128534702,2.8615367206309505,0.4323308184461867,0.20789143998881232,0.9696969696969697,0.5909090909090909,24.97688073280335,8.850295868361735,2.975728747084741,1.0030728948060024,0.3370847883190603,2,"[[3, 4], [3, 4], [2, 3], [3, 4]]",0,1,0.32846237500000086
figure_eight,509,random_zones,13.764572128534702,4.089207019556119,0.5023845088842261,0.2970820292393232,0.9696969696969697,0.5606060606060606,24.97688073280335,8.769053750164659,2.975728747084741,0.9495812056712648,0.31910879195610475,0,"[[1, 3], [1, 3], [1, 3], [1, 3]]",0,1,0.4483517500000005
figure_eight,509,nominal_lookahead_dynamic,13.764572128534702,2.8920970704321047,0.4306678769868455,0.21011165791609543,0.9696969696969697,0.4393939393939394,24.97688073280335,10.713202833392337,2.975728747084741,1.1469915551468297,0.38544896145877316,1,"[[2, 4], [2, 4], [2, 4], [2, 5]]",0,1,4.484038416000004
s_curve,431,full_trajectory,2.4099201817068496,0.6029765758793494,0.5045188503570549,0.250206036057296,0.5757575757575758,0.18181818181818182,5.94389003715665,1.3089449394486552,0.5344734875829574,0.11898931468069562,0.222629031084029,0,"[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]",0,1,0.220644833999998
s_curve,431,static_tolerance,2.4099201817068496,0.811517434101867,0.5782717532319488,0.3367403784830342,0.5757575757575758,0.22727272727272727,5.94389003715665,1.971299490537422,0.5344734875829574,0.18331068887851976,0.3429743348121968,0,"[[0, 4], [0, 4], [0, 4], [0, 4]]",0,1,0.21849137499999927
s_curve,431,curvature_zones,2.4099201817068496,0.6940479820312768,0.4703007114840291,0.28799625286332536,0.5757575757575758,0.10606060606060606,5.94389003715665,2.1804374707425858,0.5344734875829574,0.17803328335055743,0.33310030803524987,0,"[[2, 3], [2, 3], [2, 3], [2, 3]]",0,1,0.20533720900000674
s_curve,431,jerk_zones,2.4099201817068496,0.6940479820312768,0.4703007114840291,0.28799625286332536,0.5757575757575758,0.10606060606060606,5.94389003715665,2.1804374707425858,0.5344734875829574,0.17803328335055743,0.33310030803524987,0,"[[2, 3], [2, 3], [2, 3], [2, 3]]",0,1,0.20347737500000562
s_curve,431,error_peak_dynamic,2.4099201817068496,0.6383708970958725,0.4583711548735903,0.2648929628215902,0.5757575757575758,0.12121212121212122,5.94389003715665,1.4933206513171065,0.5344734875829574,0.14808602532098714,0.27706898239363503,3,"[[2, 3], [3, 4], [2, 4], [1, 4]]",0,1,0.2039965410000093
s_curve,431,violation_dynamic,2.4099201817068496,0.5150847611738864,0.4519764339582555,0.2137351954989117,0.5757575757575758,0.015151515151515152,5.94389003715665,1.0104187417277815,0.5344734875829574,0.1443043631765962,0.2699934917804473,2,"[[2, 3], [3, 4], [2, 4], [2, 4]]",0,1,0.2084562910000045
s_curve,431,random_zones,2.4099201817068496,1.0176895355452475,0.6438649615932422,0.4222918017245115,0.5757575757575758,0.3787878787878788,5.94389003715665,2.2481935353871814,0.5344734875829574,0.20560644064085182,0.3846896907284647,0,"[[0, 1], [0, 1], [0, 1], [0, 1]]",0,1,0.2095880840000035
s_curve,431,nominal_lookahead_dynamic,2.4099201817068496,0.5684076700827353,0.46346533764891573,0.23586161666157548,0.5757575757575758,0.10606060606060606,5.94389003715665,1.3162961793009975,0.5344734875829574,0.17066019704519947,0.3193052621131384,2,"[[2, 3], [2, 3], [3, 4], [2, 4]]",0,1,2.7146885419999904
s_curve,449,full_trajectory,3.808542294762074,1.1315033609675706,0.5289118590931423,0.29709617837873,0.8636363636363636,0.3181818181818182,9.833070544686512,2.564851778562104,0.8911426731995863,0.22156932031751841,0.24863506931161658,0,"[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]",0,1,0.23751529099999402
