scenario_id,scope,plant_id,manifest_id,value,proposed,baseline
n1_d1_m1,demand_conflict,S26002,harmonic_loop--demand_conflict,20.05443381408671,0.7458948465802727,0.9330033948920887
n1_d1_m1,demand_conflict,S26002,rounded_square--demand_conflict,5.710886605190967,0.8150723197043446,0.8644394780672711
n1_d1_m1,demand_conflict,S26002,s_curve--demand_conflict,-5.572328945877717,0.7049341986251434,0.6677262931146779
n1_d1_m1,demand_conflict,S26003,ellipse--demand_conflict,-27.854150684787047,0.32001095691715936,0.25029375675578786
n1_d1_m1,demand_conflict,S26003,figure_eight--demand_conflict,-5.275432187881546,0.6090301677409523,0.5785112016011832
n1_d1_m1,demand_conflict,S26003,harmonic_loop--demand_conflict,22.436327069975373,0.5764196976373771,0.7431567844361933
n1_d1_m1,demand_conflict,S26003,rounded_square--demand_conflict,-1.8212844163457969,0.631138507205969,0.6198492887059375
n1_d1_m1,demand_conflict,S26003,s_curve--demand_conflict,12.522961212198892,0.40182078181119935,0.45934428894640894
n1_d1_m1,demand_conflict,S26004,ellipse--demand_conflict,-22.76971013960735,0.3326618656541562,0.27096412077202947
n1_d1_m1,demand_conflict,S26004,figure_eight--demand_conflict,-1.556278848578864,0.7444264743326868,0.7330186599714155
n1_d1_m1,demand_conflict,S26004,harmonic_loop--demand_conflict,9.515887147962744,0.7331238931549751,0.8102238835604263
n1_d1_m1,demand_conflict,S26004,rounded_square--demand_conflict,-0.9582319404520223,0.789234972707414,0.7817440515132306
n1_d1_m1,demand_conflict,S26004,s_curve--demand_conflict,-9.023892952020928,0.6783717508886004,0.6222230123328445
n1_d1_m1,demand_conflict,S26005,ellipse--demand_conflict,-14.571511729302163,0.420247666044177,0.36679944228814504
n1_d1_m1,demand_conflict,S26005,figure_eight--demand_conflict,2.7426967633548394,0.8243146383944471,0.8475606571043162
n1_d1_m1,demand_conflict,S26005,harmonic_loop--demand_conflict,9.262522360407395,0.8067495052314091,0.8891028560831298
n1_d1_m1,demand_conflict,S26005,rounded_square--demand_conflict,0.574378649019813,0.8027180413918642,0.8073553179599522
n1_d1_m1,demand_conflict,S26005,s_curve--demand_conflict,4.997843287072738,0.7861318977747151,0.8274884749724251
n1_d1_m1,demand_conflict,S26006,ellipse--demand_conflict,-41.653988748483506,0.2839290076605157,0.20043841346723484
n1_d1_m1,demand_conflict,S26006,figure_eight--demand_conflict,-8.997133598508693,0.41376108293091934,0.3796073064223961
n1_d1_m1,demand_conflict,S26006,harmonic_loop--demand_conflict,8.463042450173251,0.5659068271222689,0.618227699794617
n1_d1_m1,demand_conflict,S26006,rounded_square--demand_conflict,-2.7782358113415007,0.6597389277327458,0.6419052852237653
n1_d1_m1,demand_conflict,S26006,s_curve--demand_conflict,6.004919742278275,0.3943859810975788,0.41958151428375406
n1_d1_m1,demand_conflict,S26007,ellipse--demand_conflict,-39.89444243475098,0.318130835734261,0.22740777274454083
n1_d1_m1,demand_conflict,S26007,figure_eight--demand_conflict,-2.3030506126855665,0.4489400143918909,0.43883345775440874
n1_d1_m1,demand_conflict,S26007,harmonic_loop--demand_conflict,22.49481195042417,0.5651970544220666,0.7292377047850538
n1_d1_m1,demand_conflict,S26007,rounded_square--demand_conflict,-1.1806282822773473,0.5315963826069274,0.5253934390720136
n1_d1_m1,demand_conflict,S26007,s_curve--demand_conflict,-1.648423476145148,0.41727275557197024,0.41050588027063284
n1_d1_m1,demand_conflict,S26008,ellipse--demand_conflict,-19.333243603294342,0.3271667695070977,0.2741623035025471
n1_d1_m1,demand_conflict,S26008,figure_eight--demand_conflict,-4.207301177848208,0.6829088371801884,0.655336842487345
n1_d1_m1,demand_conflict,S26008,harmonic_loop--demand_conflict,7.598829834006906,0.667095870835446,0.7219560852281943
n1_d1_m1,demand_conflict,S26008,rounded_square--demand_conflict,-4.289954388996152,0.6817235335142071,0.6536809201885481
n1_d1_m1,demand_conflict,S26008,s_curve--demand_conflict,-8.985873051105091,0.5401085463991873,0.4955766571195171
n1_d1_m1,all_tasks,S26001,ellipse--demand_aligned,-29.196512521844134,0.4362272919290211,0.33764633689726353
n1_d1_m1,all_tasks,S26001,ellipse--demand_conflict,-25.11934425290424,0.40867127580358825,0.3266251739439581
n1_d1_m1,all_tasks,S26001,ellipse--neutral,-29.615349698157196,0.4313349365068712,0.3327807528285392
n1_d1_m1,all_tasks,S26001,figure_eight--demand_aligned,-6.284316065964676,0.8026861309532213,0.7552253810007483
n1_d1_m1,all_tasks,S26001,figure_eight--demand_conflict,-4.160615334710759,0.7338042012670745,0.7044929591756546
n1_d1_m1,all_tasks,S26001,figure_eight--neutral,-5.951043769019857,0.7938758131144424,0.7492855047706214
n1_d1_m1,all_tasks,S26001,harmonic_loop--demand_aligned,-1.5836302600411531,0.6869818660225664,0.6762722145920365
n1_d1_m1,all_tasks,S26001,harmonic_loop--demand_conflict,17.190828676987845,0.6998490357507022,0.845134692896291
n1_d1_m1,all_tasks,S26001,harmonic_loop--neutral,0.7026072533903224,0.6857008930767043,0.6905527669054697
n1_d1_m1,all_tasks,S26001,rounded_square--demand_aligned,-7.948349488940431,0.7806216555477481,0.723143669396932
n1_d1_m1,all_tasks,S26001,rounded_square--demand_conflict,-1.8143088503839508,0.8066315668271167,0.7922575676592385
n1_d1_m1,all_tasks,S26001,rounded_square--neutral,1.627980233268384,0.7914896905779362,0.8045882278871432
n1_d1_m1,all_tasks,S26001,s_curve--demand_aligned,0.6636273119314435,0.6527864477678427,0.6571474577773161
n1_d1_m1,all_tasks,S26001,s_curve--demand_conflict,-3.687513813769338,0.6538268819493152,0.6305743651290916
n1_d1_m1,all_tasks,S26001,s_curve--neutral,-4.35606283029111,0.6530134471500657,0.6257551592493747
n1_d1_m1,all_tasks,S26002,ellipse--demand_aligned,-32.24378943311904,0.3745513125379429,0.28322790366451833
n1_d1_m1,all_tasks,S26002,ellipse--demand_conflict,-24.993211869743124,0.36949453551975625,0.29561168162060736
n1_d1_m1,all_tasks,S26002,ellipse--neutral,-34.99040251985167,0.36516055983038836,0.27050853469133695
n1_d1_m1,all_tasks,S26002,figure_eight--demand_aligned,-2.094338497145023,0.832629191241478,0.815548837964959
n1_d1_m1,all_tasks,S26002,figure_eight--demand_conflict,-1.2528997040267034,0.7494420502115158,0.7401684814975342
n1_d1_m1,all_tasks,S26002,figure_eight--neutral,-1.7649841708970966,0.8225615444497605,0.8082952610383227
n1_d1_m1,all_tasks,S26002,harmonic_loop--demand_aligned,1.0708111041927113,0.7339425725332341,0.7418867785383605
n1_d1_m1,all_tasks,S26002,harmonic_loop--demand_conflict,20.05443381408671,0.7458948465802727,0.9330033948920887
n1_d1_m1,all_tasks,S26002,harmonic_loop--neutral,3.232189418727797,0.7350071355723339,0.7595574718051772
n1_d1_m1,all_tasks,S26002,rounded_square--demand_aligned,6.65870241561403,0.7612483448461084,0.8155536344005669
n1_d1_m1,all_tasks,S26002,rounded_square--demand_conflict,5.710886605190967,0.8150723197043446,0.8644394780672711
n1_d1_m1,all_tasks,S26002,rounded_square--neutral,7.180213043593505,0.8185272847861318,0.8818456835831343
n1_d1_m1,all_tasks,S26002,s_curve--demand_aligned,-3.0102539907881507,0.7059633884580606,0.6853331208378464
n1_d1_m1,all_tasks,S26002,s_curve--demand_conflict,-5.572328945877717,0.7049341986251434,0.6677262931146779
n1_d1_m1,all_tasks,S26002,s_curve--neutral,-7.042660714392373,0.707055899129787,0.6605365509517086
n1_d1_m1,all_tasks,S26003,ellipse--demand_aligned,-27.204933957040943,0.26799424658480997,0.21067912874772274
n1_d1_m1,all_tasks,S26003,ellipse--demand_conflict,-27.854150684787047,0.32001095691715936,0.25029375675578786
n1_d1_m1,all_tasks,S26003,ellipse--neutral,-26.07674003824552,0.27133525249184787,0.21521436262512658
n1_d1_m1,all_tasks,S26003,figure_eight--demand_aligned,-6.774281090082965,0.6953865612571024,0.6512678466740703
n1_d1_m1,all_tasks,S26003,figure_eight--demand_conflict,-5.275432187881546,0.6090301677409523,0.5785112016011832
n1_d1_m1,all_tasks,S26003,figure_eight--neutral,-7.001826230936129,0.6876984373828292,0.6426978506877141
n1_d1_m1,all_tasks,S26003,harmonic_loop--demand_aligned,-4.331499538122834,0.5280440819174849,0.506121434327259
n1_d1_m1,all_tasks,S26003,harmonic_loop--demand_conflict,22.436327069975373,0.5764196976373771,0.7431567844361933
n1_d1_m1,all_tasks,S26003,harmonic_loop--neutral,-1.6944723525077792,0.5377337453896496,0.5287738192157394
n1_d1_m1,all_tasks,S26003,rounded_square--demand_aligned,2.866633858916449,0.6664273893647608,0.6860952274595253
n1_d1_m1,all_tasks,S26003,rounded_square--demand_conflict,-1.8212844163457969,0.631138507205969,0.6198492887059375
n1_d1_m1,all_tasks,S26003,rounded_square--neutral,0.8159245216315857,0.6449097392887633,0.6502150029410871
n1_d1_m1,all_tasks,S26003,s_curve--demand_aligned,17.88176890454564,0.4309129701046769,0.5247470194575709
n1_d1_m1,all_tasks,S26003,s_curve--demand_conflict,12.522961212198892,0.40182078181119935,0.45934428894640894
n1_d1_m1,all_tasks,S26003,s_curve--neutral,12.482251631562159,0.4148084853384072,0.47397070088243104
n1_d1_m1,all_tasks,S26004,ellipse--demand_aligned,-31.193599917769955,0.3155927101954128,0.24055495877331
n1_d1_m1,all_tasks,S26004,ellipse--demand_conflict,-22.76971013960735,0.3326618656541562,0.27096412077202947
n1_d1_m1,all_tasks,S26004,ellipse--neutral,-35.526515502382935,0.3140646009058643,0.2317366455867761
n1_d1_m1,all_tasks,S26004,figure_eight--demand_aligned,-2.7732774662450774,0.8212674166607972,0.7991059903003821
n1_d1_m1,all_tasks,S26004,figure_eight--demand_conflict,-1.556278848578864,0.7444264743326868,0.7330186599714155
n1_d1_m1,all_tasks,S26004,figure_eight--neutral,-2.4440867717236294,0.8125596932433823,0.7931738364304137
n1_d1_m1,all_tasks,S26004,harmonic_loop--demand_aligned,-1.9675656681261395,0.7244163625175513,0.7104380277894535
n1_d1_m1,all_tasks,S26004,harmonic_loop--demand_conflict,9.515887147962744,0.7331238931549751,0.8102238835604263
n1_d1_m1,all_tasks,S26004,harmonic_loop--neutral,-0.3572782509803477,0.7246372846572586,0.7220575301424936
n1_d1_m1,all_tasks,S26004,rounded_square--demand_aligned,2.200226045604607,0.7409309196294046,0.7575998283747619
n1_d1_m1,all_tasks,S26004,rounded_square--demand_conflict,-0.9582319404520223,0.789234972707414,0.7817440515132306
n1_d1_m1,all_tasks,S26004,rounded_square--neutral,1.8984652762801106,0.7903002642415123,0.8055941902103865
n1_d1_m1,all_tasks,S26004,s_curve--demand_aligned,-5.4281953288541,0.6770726840028461,0.6422121538653917
n1_d1_m1,all_tasks,S26004,s_curve--demand_conflict,-9.023892952020928,0.6783717508886004,0.6222230123328445
n1_d1_m1,all_tasks,S26004,s_curve--neutral,-9.078418207145937,0.6793402209626135,0.6227998463202032
n1_d1_m1,all_tasks,S26005,ellipse--demand_aligned,-17.029131374708886,0.41368931021207633,0.35349259227389135
n1_d1_m1,all_tasks,S26005,ellipse--demand_conflict,-14.571511729302163,0.420247666044177,0.36679944228814504
n1_d1_m1,all_tasks,S26005,ellipse--neutral,-16.495593262287926,0.41716238412925494,0.35809284492849497
n1_d1_m1,all_tasks,S26005,figure_eight--demand_aligned,1.9468638397817766,0.910636800182734,0.9287176686472924
n1_d1_m1,all_tasks,S26005,figure_eight--demand_conflict,2.7426967633548394,0.8243146383944471,0.8475606571043162
n1_d1_m1,all_tasks,S26005,figure_eight--neutral,2.045124838958641,0.9026781309301326,0.9215244564868232
n1_d1_m1,all_tasks,S26005,harmonic_loop--demand_aligned,7.8206169490171655,0.8019919912519463,0.8700340192213896
n1_d1_m1,all_tasks,S26005,harmonic_loop--demand_conflict,9.262522360407395,0.8067495052314091,0.8891028560831298
n1_d1_m1,all_tasks,S26005,harmonic_loop--neutral,7.761722023586981,0.8064524307246365,0.8743142743090464
n1_d1_m1,all_tasks,S26005,rounded_square--demand_aligned,5.562596209986088,0.8072353375214462,0.8547834916304694
n1_d1_m1,all_tasks,S26005,rounded_square--demand_conflict,0.574378649019813,0.8027180413918642,0.8073553179599522
n1_d1_m1,all_tasks,S26005,rounded_square--neutral,-1.9233525939666585,0.8063812249466862,0.7911643449946915
n1_d1_m1,all_tasks,S26005,s_curve--demand_aligned,7.319460366350368,0.7842103976650525,0.8461435386165235
n1_d1_m1,all_tasks,S26005,s_curve--demand_conflict,4.997843287072738,0.7861318977747151,0.8274884749724251
n1_d1_m1,all_tasks,S26005,s_curve--neutral,6.3733734240056075,0.7825814721617153,0.835853539512623
n1_d1_m1,all_tasks,S26006,ellipse--demand_aligned,-73.62137990774333,0.2761738735150451,0.15906674262224776
n1_d1_m1,all_tasks,S26006,ellipse--demand_conflict,-41.653988748483506,0.2839290076605157,0.20043841346723484
n1_d1_m1,all_tasks,S26006,ellipse--neutral,-64.9333348279571,0.2785011916313216,0.1688568244386908
n1_d1_m1,all_tasks,S26006,figure_eight--demand_aligned,-20.660487686692694,0.45428722367776847,0.37650040405718543
n1_d1_m1,all_tasks,S26006,figure_eight--demand_conflict,-8.997133598508693,0.41376108293091934,0.3796073064223961
n1_d1_m1,all_tasks,S26006,figure_eight--neutral,-19.104517409161573,0.44655963141626615,0.374930893579958
n1_d1_m1,all_tasks,S26006,harmonic_loop--demand_aligned,-5.34409892938757,0.3881033558681851,0.3684148991851284
n1_d1_m1,all_tasks,S26006,harmonic_loop--demand_conflict,8.463042450173251,0.5659068271222689,0.618227699794617
n1_d1_m1,all_tasks,S26006,harmonic_loop--neutral,-7.078514250703697,0.4432148166795104,0.4139157325640589
n1_d1_m1,all_tasks,S26006,rounded_square--demand_aligned,-1.718042055279565,0.5233242052783487,0.5144851343028639
n1_d1_m1,all_tasks,S26006,rounded_square--demand_conflict,-2.7782358113415007,0.6597389277327458,0.6419052852237653
n1_d1_m1,all_tasks,S26006,rounded_square--neutral,1.2454851146493178,0.5850651580014181,0.592443959327481
n1_d1_m1,all_tasks,S26006,s_curve--demand_aligned,16.645757103208073,0.4137015682642572,0.49631734856796283
n1_d1_m1,all_tasks,S26006,s_curve--demand_conflict,6.004919742278275,0.3943859810975788,0.41958151428375406
n1_d1_m1,all_tasks,S26006,s_curve--neutral,7.309734526778285,0.39997462532916994,0.4315174018405664
n1_d1_m1,all_tasks,S26007,ellipse--demand_aligned,-35.16663433678763,0.2640516112500759,0.19535265677486083
n1_d1_m1,all_tasks,S26007,ellipse--demand_conflict,-39.89444243475098,0.318130835734261,0.22740777274454083
n1_d1_m1,all_tasks,S26007,ellipse--neutral,-33.58841646625836,0.26360192597195997,0.1973239394139688
n1_d1_m1,all_tasks,S26007,figure_eight--demand_aligned,-16.92593884704438,0.5128736912029195,0.4386312363707685
n1_d1_m1,all_tasks,S26007,figure_eight--demand_conflict,-2.3030506126855665,0.4489400143918909,0.43883345775440874
n1_d1_m1,all_tasks,S26007,figure_eight--neutral,-12.933126444583422,0.5030252586461431,0.44541869554366664
n1_d1_m1,all_tasks,S26007,harmonic_loop--demand_aligned,5.0843867754253065,0.3845070081277816,0.4051040656693861
n1_d1_m1,all_tasks,S26007,harmonic_loop--demand_conflict,22.49481195042417,0.5651970544220666,0.7292377047850538
n1_d1_m1,all_tasks,S26007,harmonic_loop--neutral,1.5565486390107774,0.4543330407131679,0.46151677377415595
n1_d1_m1,all_tasks,S26007,rounded_square--demand_aligned,10.654178525509645,0.5662591692377122,0.6337836060966636
n1_d1_m1,all_tasks,S26007,rounded_square--demand_conflict,-1.1806282822773473,0.5315963826069274,0.5253934390720136
n1_d1_m1,all_tasks,S26007,rounded_square--neutral,1.8431968754778032,0.5699409666087584,0.5806433670071024
n1_d1_m1,all_tasks,S26007,s_curve--demand_aligned,10.699218297061229,0.45400627606499805,0.5084012339055004
n1_d1_m1,all_tasks,S26007,s_curve--demand_conflict,-1.648423476145148,0.41727275557197024,0.41050588027063284
n1_d1_m1,all_tasks,S26007,s_curve--neutral,6.070743864987195,0.41451582914111684,0.441306411013515
n1_d1_m1,all_tasks,S26008,ellipse--demand_aligned,-22.60455848797046,0.26871175727444,0.21916946693365003
n1_d1_m1,all_tasks,S26008,ellipse--demand_conflict,-19.333243603294342,0.3271667695070977,0.2741623035025471
n1_d1_m1,all_tasks,S26008,ellipse--neutral,-23.364596714737793,0.2803825779164698,0.22727961293855858
n1_d1_m1,all_tasks,S26008,figure_eight--demand_aligned,-4.234235995340842,0.7824827879649567,0.7506965254678251
n1_d1_m1,all_tasks,S26008,figure_eight--demand_conflict,-4.207301177848208,0.6829088371801884,0.655336842487345
n1_d1_m1,all_tasks,S26008,figure_eight--neutral,-4.183994290496913,0.7730441521060298,0.7419989580650419
n1_d1_m1,all_tasks,S26008,harmonic_loop--demand_aligned,-0.7217606901674793,0.6496145738832833,0.6449595096749525
n1_d1_m1,all_tasks,S26008,harmonic_loop--demand_conflict,7.598829834006906,0.667095870835446,0.7219560852281943
n1_d1_m1,all_tasks,S26008,harmonic_loop--neutral,0.9716702781175367,0.6529298882554285,0.6593364647158635
n1_d1_m1,all_tasks,S26008,rounded_square--demand_aligned,2.2922789259876053,0.6965656675981975,0.7129074958882293
n1_d1_m1,all_tasks,S26008,rounded_square--demand_conflict,-4.289954388996152,0.6817235335142071,0.6536809201885481
n1_d1_m1,all_tasks,S26008,rounded_square--neutral,-1.9703463128716672,0.690566706785603,0.6772230670539883
n1_d1_m1,all_tasks,S26008,s_curve--demand_aligned,-1.6583160608714649,0.5534925439229379,0.5444636163277728
n1_d1_m1,all_tasks,S26008,s_curve--demand_conflict,-8.985873051105091,0.5401085463991873,0.4955766571195171
n1_d1_m1,all_tasks,S26008,s_curve--neutral,-8.169174042784743,0.5468424421154646,0.5055436975964789
