manifest_id,trajectory,regime,scenario_id,stress_factor,stress_level,measurement_noise_std_mm,extra_delay_steps,mismatch_scale,domain_seed,method,compensation_gain,initial_task_score,final_task_score,last_observed_task_score,task_auc_normalized,final_task_ratio,initial_violation_rate,final_violation_rate,initial_global_rmse,final_global_rmse,final_global_ratio,measured_score_auc_normalized,selection_switches,selection_history,accepted_history,rejected_trials,final_trust_radius_mm,constraint_violation,all_updates_succeeded,finite_result,raw_estimated_lag_history,total_estimated_lag_history,nominal_estimated_lag_history,applied_lag_history,median_estimated_lag_steps,median_estimated_axis_lag_steps,configured_mean_delay_steps,lag_absolute_error_steps,median_peak_correlation,elapsed_s
harmonic_loop--neutral,harmonic_loop,neutral,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1657,full_trajectory,0.0,9.398091324736928,2.4759879903138793,2.4759879903138793,0.4706167967907899,0.26345647267725264,0.6666666666666666,0.6666666666666666,1.3669383502272079,0.46624954500410015,0.3410903973296248,0.4706167967907899,0,"[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]","[true, true, true, true, true]",0,0.0,0,1,1,[],[],[],[],nan,[],nan,nan,nan,0.28243125000000013
harmonic_loop--neutral,harmonic_loop,neutral,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1657,error_peak_dynamic,0.0,9.398091324736928,1.823246923359964,1.823246923359964,0.41010515267644865,0.19400183083568837,0.6666666666666666,0.6666666666666666,1.3669383502272079,0.5077450709935292,0.371446942657753,0.41010515267644865,3,"[[2, 3], [3, 4], [2, 4], [3, 4]]","[true, true, true, true, true]",0,0.0,0,1,1,[],[],[],[],nan,[],nan,nan,nan,0.2530811670000004
harmonic_loop--neutral,harmonic_loop,neutral,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1657,dual_anchor_dynamic,0.0,9.398091324736928,2.578588461909354,2.6992957139775045,0.42175710359322244,0.2743736331995619,0.6666666666666666,0.6666666666666666,1.3669383502272079,0.7043083452605898,0.5152451426529383,0.42175710359322244,2,"[[2, 3], [3, 4], [2, 4], [2, 4]]","[true, true, true, false, false]",2,1.0,0,1,1,[],[],[],[],nan,[],nan,nan,nan,0.29591858299999974
harmonic_loop--neutral,harmonic_loop,neutral,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1657,fixed_delay_dual_anchor,1.0,9.398091324736928,2.6071786484036275,2.9316917884603892,0.4816969341664449,0.27741576010665203,0.6666666666666666,0.6666666666666666,1.3669383502272079,0.5969207407135677,0.43668446394407584,0.4816969341664449,2,"[[2, 3], [2, 3], [1, 3], [2, 4]]","[true, true, true, true, false]",1,2.0,0,1,1,"[[4, 5], [4, 5], [4, 5], [4, 5], [4, 5]]","[[6, 7], [6, 7], [6, 7], [6, 7], [6, 7]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[4.0, 4.0], [4.0, 4.0], [4.0, 4.0], [4.0, 4.0], [4.0, 4.0]]",4.5,"[4.0, 5.0]",4.5,0.0,0.9986102802371273,0.31204670899999964
harmonic_loop--neutral,harmonic_loop,neutral,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1657,delay_aware_dual_anchor,0.25,9.398091324736928,2.056863417602492,2.056863417602492,0.413546030804941,0.21885969677572462,0.6666666666666666,0.6666666666666666,1.3669383502272079,0.44874409743467686,0.32828407905893353,0.413546030804941,2,"[[2, 3], [2, 3], [3, 4], [2, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[4, 5], [4, 5], [4, 5], [4, 5], [4, 5]]","[[6, 7], [6, 7], [6, 7], [6, 7], [6, 7]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.0, 1.25], [1.0, 1.25], [1.0, 1.25], [1.0, 1.25], [1.0, 1.25]]",4.5,"[4.0, 5.0]",4.5,0.0,0.998598348142141,0.29593483299999956
harmonic_loop--neutral,harmonic_loop,neutral,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1669,full_trajectory,0.0,7.237383097506278,1.5548994858167684,1.5548994858167684,0.44832820697799486,0.2148427774056242,0.6666666666666666,0.5,1.020811898270287,0.3065296077235107,0.30028020661094296,0.44832820697799486,0,"[[0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5], [0, 1, 2, 3, 4, 5]]","[true, true, true, true, true]",0,0.0,0,1,1,[],[],[],[],nan,[],nan,nan,nan,0.28125975000000025
harmonic_loop--neutral,harmonic_loop,neutral,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1669,error_peak_dynamic,0.0,7.237383097506278,1.4673554393713142,1.4673554393713142,0.38740598515439717,0.20274668614362945,0.6666666666666666,0.5,1.020811898270287,0.3329841196528323,0.3261953746983717,0.38740598515439717,3,"[[1, 3], [3, 4], [1, 3], [1, 4]]","[true, true, true, true, true]",0,0.0,0,1,1,[],[],[],[],nan,[],nan,nan,nan,0.26787974999999964
harmonic_loop--neutral,harmonic_loop,neutral,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1669,dual_anchor_dynamic,0.0,7.237383097506278,1.4673554393713142,1.4673554393713142,0.38740598515439717,0.20274668614362945,0.6666666666666666,0.5,1.020811898270287,0.3329841196528323,0.3261953746983717,0.38740598515439717,3,"[[1, 3], [3, 4], [1, 3], [1, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,[],[],[],[],nan,[],nan,nan,nan,0.24349050000000005
harmonic_loop--neutral,harmonic_loop,neutral,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1669,fixed_delay_dual_anchor,1.0,7.237383097506278,1.652779462054892,1.652779462054892,0.47804049045055147,0.22836699947863418,0.6666666666666666,0.6666666666666666,1.020811898270287,0.44603288684291553,0.43693934954979974,0.47804049045055147,3,"[[1, 3], [2, 3], [3, 4], [2, 3]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[1, 4], [1, 4], [1, 4], [1, 4], [1, 4]]","[[3, 6], [3, 6], [3, 6], [3, 6], [3, 6]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[4.0, 4.0], [4.0, 4.0], [4.0, 4.0], [4.0, 4.0], [4.0, 4.0]]",2.5,"[1.0, 4.0]",3.0,0.5,0.9955744861450815,0.27884512499999925
harmonic_loop--neutral,harmonic_loop,neutral,n0_d0_m0,factorial_combination,0.0,0.0,0,1.0,1669,delay_aware_dual_anchor,0.25,7.237383097506278,1.5056570798657083,1.5056570798657083,0.37446190624393705,0.208038880846932,0.6666666666666666,0.3333333333333333,1.020811898270287,0.3262444102246697,0.3195930717279785,0.37446190624393705,3,"[[1, 3], [3, 4], [1, 3], [1, 4]]","[true, true, true, true, true]",0,4.0,0,1,1,"[[1, 4], [1, 4], [1, 4], [1, 4], [1, 4]]","[[3, 6], [3, 6], [3, 6], [3, 6], [3, 6]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[0.25, 1.0], [0.25, 1.0], [0.25, 1.0], [0.25, 1.0], [0.25, 1.0]]",2.5,"[1.0, 4.0]",3.0,0.5,0.9954960124136965,0.29902662499999977
