manifest_id,trajectory,regime,scenario_id,scenario_mode,domain_seed,method,initial_task_score,final_task_score,last_observed_task_score,task_auc_normalized,final_task_ratio,initial_violation_rate,final_violation_rate,initial_global_rmse,final_global_rmse,final_global_ratio,measured_score_auc_normalized,selection_switches,selection_history,accepted_history,rejected_trials,final_trust_radius_mm,constraint_violation,all_updates_succeeded,finite_result,base_axis_delay_steps,extra_delay_schedule,actual_axis_delay_history,raw_estimated_lag_history,total_estimated_lag_history,nominal_estimated_lag_history,applied_lag_history,lag_absolute_error_steps,median_peak_correlation,elapsed_s
ellipse--demand_conflict,ellipse,demand_conflict,unknown_drift_pm2,drift,1741,fixed_delay_6,5.511333518687088,2.566642890357114,3.893999961021164,0.7199103379356135,0.46570269820443394,0.6666666666666666,0.6666666666666666,1.41024316648473,0.4154083691812826,0.29456506441847075,0.7199103379356135,1,"[[3, 4], [3, 4], [3, 4], [2, 3]]","[true, true, true, true, false]",1,2.0,0,1,1,"[2, 3]","[[3, 4], [2, 5], [1, 6], [2, 5], [3, 4]]","[[5, 7], [4, 8], [3, 9], [4, 8], [5, 7]]","[[4, 6], [3, 7], [2, 8], [3, 7], [4, 6]]","[[6, 8], [5, 9], [4, 10], [5, 9], [6, 8]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[6.0, 6.0], [6.0, 6.0], [6.0, 6.0], [6.0, 6.0], [6.0, 6.0]]",1.0,0.9934764606213504,0.2776266659999962
ellipse--demand_conflict,ellipse,demand_conflict,unknown_drift_pm2,drift,1741,delay_aware_dual_anchor,5.511333518687088,1.7940484570245037,1.7940484570245037,0.6709156612260433,0.3255198494051368,0.6666666666666666,0.5,1.41024316648473,0.5598695665209802,0.39700214815899443,0.6709156612260433,1,"[[3, 4], [3, 4], [3, 4], [1, 2]]","[true, true, false, true, true]",1,2.6449999999999996,0,1,1,"[2, 3]","[[3, 4], [2, 5], [1, 6], [2, 5], [3, 4]]","[[5, 7], [4, 8], [3, 9], [4, 8], [5, 7]]","[[4, 6], [3, 7], [2, 8], [3, 7], [4, 6]]","[[6, 8], [5, 9], [4, 10], [5, 9], [6, 8]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.0, 1.5], [0.875, 1.625], [0.75, 1.75], [0.75, 1.75], [0.75, 1.75]]",1.0,0.9934547495972657,0.2340337919999982
ellipse--demand_conflict,ellipse,demand_conflict,unknown_drift_pm2,drift,1741,oracle_true_delay_0p25,5.511333518687088,1.7945225795634276,1.7945225795634276,0.663545375577345,0.3256058762328213,0.6666666666666666,0.6666666666666666,1.41024316648473,0.5531002516210061,0.3922020434246827,0.663545375577345,1,"[[3, 4], [3, 4], [3, 4], [1, 2]]","[true, true, false, true, true]",1,2.6449999999999996,0,1,1,"[2, 3]","[[3, 4], [2, 5], [1, 6], [2, 5], [3, 4]]","[[5, 7], [4, 8], [3, 9], [4, 8], [5, 7]]","[[4, 6], [3, 7], [2, 8], [3, 7], [4, 6]]","[[6, 8], [5, 9], [4, 10], [5, 9], [6, 8]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.25, 1.75], [1.0, 2.0], [0.75, 2.25], [1.0, 2.0], [1.25, 1.75]]",1.0,0.9934561210503817,0.2312977079999996
rounded_square--demand_conflict,rounded_square,demand_conflict,unknown_drift_pm2,drift,1709,dual_anchor_dynamic,9.376715474692823,3.1405022362643376,4.794771864242904,0.5837978954920318,0.3349256191830028,0.8333333333333334,0.8333333333333334,1.984379925108804,0.7308659233720151,0.3683094724574688,0.5837978954920318,2,"[[1, 2], [3, 4], [3, 4], [2, 4]]","[true, true, true, true, false]",1,2.0,0,1,1,"[4, 3]","[[3, 2], [2, 1], [1, 0], [2, 1], [3, 2]]","[[7, 5], [6, 4], [5, 3], [6, 4], [7, 5]]","[[6, 5], [5, 4], [4, 3], [5, 4], [6, 5]]","[[8, 7], [7, 6], [6, 5], [7, 6], [8, 7]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]",0.5,0.9991489954927466,0.3067639159999942
rounded_square--demand_conflict,rounded_square,demand_conflict,unknown_drift_pm2,drift,1709,fixed_delay_2,9.376715474692823,2.168065976623815,5.909622265013198,0.5132639930827376,0.23121806164165817,0.8333333333333334,0.6666666666666666,1.984379925108804,0.5077642151237917,0.25588054419364825,0.5132639930827376,2,"[[1, 2], [3, 4], [2, 3], [2, 3]]","[true, true, true, false, false]",2,1.0,0,1,1,"[4, 3]","[[3, 2], [2, 1], [1, 0], [2, 1], [3, 2]]","[[7, 5], [6, 4], [5, 3], [6, 4], [7, 5]]","[[6, 5], [5, 4], [4, 3], [5, 4], [6, 5]]","[[8, 7], [7, 6], [6, 5], [7, 6], [8, 7]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[2.0, 2.0], [2.0, 2.0], [2.0, 2.0], [2.0, 2.0], [2.0, 2.0]]",0.5,0.9991329532102097,0.30420762500000365
rounded_square--demand_conflict,rounded_square,demand_conflict,unknown_drift_pm2,drift,1709,fixed_delay_4,9.376715474692823,3.806582386883495,6.628488337029568,0.5811924370614552,0.405961170215437,0.8333333333333334,0.6666666666666666,1.984379925108804,0.8579428383152451,0.43234807380356055,0.5811924370614552,2,"[[1, 2], [2, 4], [2, 3], [2, 3]]","[true, true, true, false, false]",2,1.0,0,1,1,"[4, 3]","[[3, 2], [2, 1], [1, 0], [2, 1], [3, 2]]","[[7, 5], [6, 4], [5, 3], [6, 4], [7, 5]]","[[6, 5], [5, 4], [4, 3], [5, 4], [6, 5]]","[[8, 7], [7, 6], [6, 5], [7, 6], [8, 7]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[4.0, 4.0], [4.0, 4.0], [4.0, 4.0], [4.0, 4.0], [4.0, 4.0]]",0.5,0.9991465418539134,0.3323147910000017
rounded_square--demand_conflict,rounded_square,demand_conflict,unknown_drift_pm2,drift,1709,fixed_delay_6,9.376715474692823,4.52069041769604,6.9600261735099656,0.6584863645293002,0.4821187578845817,0.8333333333333334,0.8333333333333334,1.984379925108804,1.1180908486746814,0.5634459583707875,0.6584863645293002,1,"[[1, 2], [1, 2], [2, 3], [2, 3]]","[true, true, true, false, false]",2,1.0,0,1,1,"[4, 3]","[[3, 2], [2, 1], [1, 0], [2, 1], [3, 2]]","[[7, 5], [6, 4], [5, 3], [6, 4], [7, 5]]","[[6, 5], [5, 4], [4, 3], [5, 4], [6, 5]]","[[8, 7], [7, 6], [6, 5], [7, 6], [8, 7]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[6.0, 6.0], [6.0, 6.0], [6.0, 6.0], [6.0, 6.0], [6.0, 6.0]]",0.5,0.9992270402340424,0.36342791599999913
rounded_square--demand_conflict,rounded_square,demand_conflict,unknown_drift_pm2,drift,1709,delay_aware_dual_anchor,9.376715474692823,2.498138383342758,5.828959941210517,0.5456516405512941,0.2664193437547593,0.8333333333333334,0.6666666666666666,1.984379925108804,0.54363086501678,0.27395503156330947,0.5456516405512941,2,"[[1, 2], [3, 4], [2, 3], [2, 3]]","[true, true, true, false, false]",2,1.0,0,1,1,"[4, 3]","[[3, 2], [2, 1], [1, 0], [2, 1], [3, 2]]","[[7, 5], [6, 4], [5, 3], [6, 4], [7, 5]]","[[6, 5], [5, 4], [4, 3], [5, 4], [6, 5]]","[[8, 7], [7, 6], [6, 5], [7, 6], [8, 7]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.5, 1.25], [1.375, 1.125], [1.25, 1.0], [1.25, 1.0], [1.25, 1.0]]",0.5,0.9991414393501948,0.2910027080000006
rounded_square--demand_conflict,rounded_square,demand_conflict,unknown_drift_pm2,drift,1709,oracle_true_delay_0p25,9.376715474692823,2.402002832676797,5.791564889043608,0.5366138402927795,0.25616676107530983,0.8333333333333334,0.6666666666666666,1.984379925108804,0.5348008601217725,0.2695052763610523,0.5366138402927795,2,"[[1, 2], [3, 4], [2, 3], [2, 3]]","[true, true, true, false, false]",2,1.0,0,1,1,"[4, 3]","[[3, 2], [2, 1], [1, 0], [2, 1], [3, 2]]","[[7, 5], [6, 4], [5, 3], [6, 4], [7, 5]]","[[6, 5], [5, 4], [4, 3], [5, 4], [6, 5]]","[[8, 7], [7, 6], [6, 5], [7, 6], [8, 7]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.75, 1.25], [1.5, 1.0], [1.25, 0.75], [1.5, 1.0], [1.75, 1.25]]",0.5,0.9991418083324622,0.3006337499999958
rounded_square--demand_conflict,rounded_square,demand_conflict,unknown_drift_pm2,drift,1723,dual_anchor_dynamic,11.882074344748958,5.464637001991168,9.0718279066644,0.7266440041793545,0.45990597630001817,0.8333333333333334,0.8333333333333334,3.019135726454144,1.2240996356840435,0.4054470373618149,0.7266440041793545,2,"[[2, 3], [2, 3], [3, 4], [2, 4]]","[true, true, true, true, false]",1,2.0,0,1,1,"[4, 2]","[[5, 3], [4, 2], [3, 1], [4, 2], [5, 3]]","[[9, 5], [8, 4], [7, 3], [8, 4], [9, 5]]","[[8, 4], [7, 3], [6, 2], [7, 3], [8, 4]]","[[10, 6], [9, 5], [8, 4], [9, 5], [10, 6]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]",1.0,0.9872721022921358,0.3724249580000034
rounded_square--demand_conflict,rounded_square,demand_conflict,unknown_drift_pm2,drift,1723,fixed_delay_2,11.882074344748958,5.3194420011970855,8.290490407213355,0.6700021172410671,0.44768630853988095,0.8333333333333334,0.8333333333333334,3.019135726454144,1.1933256203914815,0.3952540490099117,0.6700021172410671,2,"[[2, 3], [2, 3], [3, 4], [2, 4]]","[true, true, true, true, false]",1,2.0,0,1,1,"[4, 2]","[[5, 3], [4, 2], [3, 1], [4, 2], [5, 3]]","[[9, 5], [8, 4], [7, 3], [8, 4], [9, 5]]","[[8, 4], [7, 3], [6, 2], [7, 3], [8, 4]]","[[10, 6], [9, 5], [8, 4], [9, 5], [10, 6]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[2.0, 2.0], [2.0, 2.0], [2.0, 2.0], [2.0, 2.0], [2.0, 2.0]]",1.0,0.987743067572872,0.39242795799999897
rounded_square--demand_conflict,rounded_square,demand_conflict,unknown_drift_pm2,drift,1723,fixed_delay_4,11.882074344748958,5.604661308754551,8.25970020700203,0.6369588512077365,0.4716904764386883,0.8333333333333334,0.8333333333333334,3.019135726454144,1.0773131682288677,0.35682833295279826,0.6369588512077365,0,"[[2, 3], [2, 3], [2, 3], [2, 3]]","[true, true, true, false, false]",2,1.0,0,1,1,"[4, 2]","[[5, 3], [4, 2], [3, 1], [4, 2], [5, 3]]","[[9, 5], [8, 4], [7, 3], [8, 4], [9, 5]]","[[8, 4], [7, 3], [6, 2], [7, 3], [8, 4]]","[[10, 6], [9, 5], [8, 4], [9, 5], [10, 6]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[4.0, 4.0], [4.0, 4.0], [4.0, 4.0], [4.0, 4.0], [4.0, 4.0]]",1.0,0.9875589389292796,0.4037940830000011
rounded_square--demand_conflict,rounded_square,demand_conflict,unknown_drift_pm2,drift,1723,fixed_delay_6,11.882074344748958,4.642046718917932,7.360060379003789,0.5676180185163142,0.3906764580184091,0.8333333333333334,0.8333333333333334,3.019135726454144,1.0281099312492554,0.34053120641142226,0.5676180185163142,0,"[[2, 3], [2, 3], [2, 3], [2, 3]]","[true, true, true, false, false]",2,1.0,0,1,1,"[4, 2]","[[5, 3], [4, 2], [3, 1], [4, 2], [5, 3]]","[[9, 5], [8, 4], [7, 3], [8, 4], [9, 5]]","[[8, 4], [7, 3], [6, 2], [7, 3], [8, 4]]","[[10, 6], [9, 5], [8, 4], [9, 5], [10, 6]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[6.0, 6.0], [6.0, 6.0], [6.0, 6.0], [6.0, 6.0], [6.0, 6.0]]",1.0,0.9876127630473741,0.397524458999996
rounded_square--demand_conflict,rounded_square,demand_conflict,unknown_drift_pm2,drift,1723,delay_aware_dual_anchor,11.882074344748958,5.176278802050809,8.27623151382262,0.6660360431568837,0.43563763799696814,0.8333333333333334,0.8333333333333334,3.019135726454144,1.1630571640663099,0.38522851221143173,0.6660360431568837,2,"[[2, 3], [2, 3], [3, 4], [2, 4]]","[true, true, true, true, false]",1,2.0,0,1,1,"[4, 2]","[[5, 3], [4, 2], [3, 1], [4, 2], [5, 3]]","[[9, 5], [8, 4], [7, 3], [8, 4], [9, 5]]","[[8, 4], [7, 3], [6, 2], [7, 3], [8, 4]]","[[10, 6], [9, 5], [8, 4], [9, 5], [10, 6]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[2.0, 1.0], [1.875, 0.875], [1.75, 0.75], [1.75, 0.75], [1.75, 0.75]]",1.0,0.9875153186093515,0.3421057080000054
rounded_square--demand_conflict,rounded_square,demand_conflict,unknown_drift_pm2,drift,1723,oracle_true_delay_0p25,11.882074344748958,5.19739965034753,8.08431250633172,0.6626967338692903,0.4374151768074415,0.8333333333333334,0.8333333333333334,3.019135726454144,1.165505223850291,0.38603936008505685,0.6626967338692903,2,"[[2, 3], [2, 3], [3, 4], [2, 4]]","[true, true, true, true, false]",1,2.0,0,1,1,"[4, 2]","[[5, 3], [4, 2], [3, 1], [4, 2], [5, 3]]","[[9, 5], [8, 4], [7, 3], [8, 4], [9, 5]]","[[8, 4], [7, 3], [6, 2], [7, 3], [8, 4]]","[[10, 6], [9, 5], [8, 4], [9, 5], [10, 6]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[2.25, 1.25], [2.0, 1.0], [1.75, 0.75], [2.0, 1.0], [2.25, 1.25]]",1.0,0.9875648605139484,0.3606076250000001
rounded_square--demand_conflict,rounded_square,demand_conflict,unknown_drift_pm2,drift,1741,dual_anchor_dynamic,9.620267274752301,6.2777320630153035,8.284489623250089,0.8323837956706468,0.6525527704922253,0.8333333333333334,1.0,2.182493455832481,1.982360339561974,0.9083007026959588,0.8323837956706468,2,"[[1, 4], [2, 4], [2, 4], [1, 4]]","[true, true, false, true, false]",2,1.15,0,1,1,"[2, 3]","[[3, 4], [2, 5], [1, 6], [2, 5], [3, 4]]","[[5, 7], [4, 8], [3, 9], [4, 8], [5, 7]]","[[4, 6], [3, 7], [2, 8], [3, 7], [4, 6]]","[[6, 8], [5, 9], [4, 10], [5, 9], [6, 8]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]",1.0,0.9844495411831137,0.34842199999999934
rounded_square--demand_conflict,rounded_square,demand_conflict,unknown_drift_pm2,drift,1741,fixed_delay_2,9.620267274752301,6.625611803141833,7.496496138181767,0.8433503995364833,0.6887139009672085,0.8333333333333334,0.8333333333333334,2.182493455832481,1.8565604465933965,0.8506602581702761,0.8433503995364833,1,"[[1, 4], [2, 4], [2, 4], [2, 4]]","[true, true, false, true, false]",2,1.15,0,1,1,"[2, 3]","[[3, 4], [2, 5], [1, 6], [2, 5], [3, 4]]","[[5, 7], [4, 8], [3, 9], [4, 8], [5, 7]]","[[4, 6], [3, 7], [2, 8], [3, 7], [4, 6]]","[[6, 8], [5, 9], [4, 10], [5, 9], [6, 8]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[2.0, 2.0], [2.0, 2.0], [2.0, 2.0], [2.0, 2.0], [2.0, 2.0]]",1.0,0.9844672609916961,0.38002883299999723
rounded_square--demand_conflict,rounded_square,demand_conflict,unknown_drift_pm2,drift,1741,fixed_delay_4,9.620267274752301,7.549520762156822,7.549520762156822,0.8990883761686169,0.7847516650571649,0.8333333333333334,0.8333333333333334,2.182493455832481,1.4592462895334684,0.6686142795222538,0.8990883761686169,2,"[[1, 4], [2, 4], [2, 4], [1, 4]]","[true, true, false, true, true]",1,2.6449999999999996,0,1,1,"[2, 3]","[[3, 4], [2, 5], [1, 6], [2, 5], [3, 4]]","[[5, 7], [4, 8], [3, 9], [4, 8], [5, 7]]","[[4, 6], [3, 7], [2, 8], [3, 7], [4, 6]]","[[6, 8], [5, 9], [4, 10], [5, 9], [6, 8]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[4.0, 4.0], [4.0, 4.0], [4.0, 4.0], [4.0, 4.0], [4.0, 4.0]]",1.0,0.9846112386550678,0.42910295899999795
rounded_square--demand_conflict,rounded_square,demand_conflict,unknown_drift_pm2,drift,1741,fixed_delay_6,9.620267274752301,9.247916237846757,9.247916237846757,1.1215608422905397,0.9612951463539113,0.8333333333333334,0.8333333333333334,2.182493455832481,2.0604799926705937,0.9440944655133698,1.1215608422905397,0,"[[1, 4], [1, 4], [1, 4], [1, 4]]","[true, false, false, false, true]",3,0.575,0,1,1,"[2, 3]","[[3, 4], [2, 5], [1, 6], [2, 5], [3, 4]]","[[5, 7], [4, 8], [3, 9], [4, 8], [5, 7]]","[[4, 6], [3, 7], [2, 8], [3, 7], [4, 6]]","[[6, 8], [5, 9], [4, 10], [5, 9], [6, 8]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[6.0, 6.0], [6.0, 6.0], [6.0, 6.0], [6.0, 6.0], [6.0, 6.0]]",1.0,0.9852954739727908,0.33644533300000035
rounded_square--demand_conflict,rounded_square,demand_conflict,unknown_drift_pm2,drift,1741,delay_aware_dual_anchor,9.620267274752301,6.353037686972751,7.779028448892472,0.8305874622760009,0.6603805804487201,0.8333333333333334,0.8333333333333334,2.182493455832481,1.8645548955686735,0.8543232469200992,0.8305874622760009,1,"[[1, 4], [2, 4], [2, 4], [2, 4]]","[true, true, false, true, false]",2,1.15,0,1,1,"[2, 3]","[[3, 4], [2, 5], [1, 6], [2, 5], [3, 4]]","[[5, 7], [4, 8], [3, 9], [4, 8], [5, 7]]","[[4, 6], [3, 7], [2, 8], [3, 7], [4, 6]]","[[6, 8], [5, 9], [4, 10], [5, 9], [6, 8]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.0, 1.5], [0.875, 1.625], [0.75, 1.75], [0.75, 1.75], [0.75, 1.75]]",1.0,0.9845090235484701,0.38742229100000003
rounded_square--demand_conflict,rounded_square,demand_conflict,unknown_drift_pm2,drift,1741,oracle_true_delay_0p25,9.620267274752301,6.297570337923183,7.683757474549062,0.8271949808466443,0.6546149039383452,0.8333333333333334,0.8333333333333334,2.182493455832481,1.8470998167420087,0.846325477772147,0.8271949808466443,1,"[[1, 4], [2, 4], [2, 4], [2, 4]]","[true, true, false, true, false]",2,1.15,0,1,1,"[2, 3]","[[3, 4], [2, 5], [1, 6], [2, 5], [3, 4]]","[[5, 7], [4, 8], [3, 9], [4, 8], [5, 7]]","[[4, 6], [3, 7], [2, 8], [3, 7], [4, 6]]","[[6, 8], [5, 9], [4, 10], [5, 9], [6, 8]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.25, 1.75], [1.0, 2.0], [0.75, 2.25], [1.0, 2.0], [1.25, 1.75]]",1.0,0.9845156710758044,0.3990010830000017
figure_eight--demand_conflict,figure_eight,demand_conflict,unknown_drift_pm2,drift,1709,dual_anchor_dynamic,8.449258755973705,1.387004012671492,2.7857102188790708,0.32251739720340244,0.1641568867435699,0.8333333333333334,0.5,2.560743603907798,0.4542368184449174,0.17738473221283604,0.32251739720340244,2,"[[2, 4], [2, 4], [3, 4], [2, 4]]","[true, true, true, true, false]",1,2.0,0,1,1,"[4, 3]","[[3, 2], [2, 1], [1, 0], [2, 1], [3, 2]]","[[7, 5], [6, 4], [5, 3], [6, 4], [7, 5]]","[[6, 5], [5, 4], [4, 3], [5, 4], [6, 5]]","[[8, 7], [7, 6], [6, 5], [7, 6], [8, 7]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]",0.5,0.9989482527978846,0.2650847089999999
figure_eight--demand_conflict,figure_eight,demand_conflict,unknown_drift_pm2,drift,1709,fixed_delay_2,8.449258755973705,1.5413602671578888,2.9921214145323876,0.33621059043828094,0.18242550165340038,0.8333333333333334,0.5,2.560743603907798,0.45358518299477946,0.1771302610314403,0.33621059043828094,2,"[[2, 4], [2, 4], [1, 2], [2, 4]]","[true, true, true, true, false]",1,2.0,0,1,1,"[4, 3]","[[3, 2], [2, 1], [1, 0], [2, 1], [3, 2]]","[[7, 5], [6, 4], [5, 3], [6, 4], [7, 5]]","[[6, 5], [5, 4], [4, 3], [5, 4], [6, 5]]","[[8, 7], [7, 6], [6, 5], [7, 6], [8, 7]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[2.0, 2.0], [2.0, 2.0], [2.0, 2.0], [2.0, 2.0], [2.0, 2.0]]",0.5,0.9989529807406081,0.26917458300000163
figure_eight--demand_conflict,figure_eight,demand_conflict,unknown_drift_pm2,drift,1709,fixed_delay_4,8.449258755973705,1.900888437734197,3.3971898764991595,0.4038163499447025,0.22497694681089642,0.8333333333333334,0.3333333333333333,2.560743603907798,0.5148062319670996,0.20103778886003446,0.4038163499447025,2,"[[2, 4], [2, 4], [2, 3], [1, 4]]","[true, true, true, true, false]",1,2.0,0,1,1,"[4, 3]","[[3, 2], [2, 1], [1, 0], [2, 1], [3, 2]]","[[7, 5], [6, 4], [5, 3], [6, 4], [7, 5]]","[[6, 5], [5, 4], [4, 3], [5, 4], [6, 5]]","[[8, 7], [7, 6], [6, 5], [7, 6], [8, 7]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[4.0, 4.0], [4.0, 4.0], [4.0, 4.0], [4.0, 4.0], [4.0, 4.0]]",0.5,0.9989558394421145,0.2756892920000027
figure_eight--demand_conflict,figure_eight,demand_conflict,unknown_drift_pm2,drift,1709,fixed_delay_6,8.449258755973705,3.1288796049081586,4.823533471436777,0.5380530770374843,0.37031409444006097,0.8333333333333334,0.5,2.560743603907798,0.8764879807721023,0.34227869570172753,0.5380530770374843,1,"[[2, 4], [2, 4], [3, 4], [3, 4]]","[true, true, true, true, false]",1,2.0,0,1,1,"[4, 3]","[[3, 2], [2, 1], [1, 0], [2, 1], [3, 2]]","[[7, 5], [6, 4], [5, 3], [6, 4], [7, 5]]","[[6, 5], [5, 4], [4, 3], [5, 4], [6, 5]]","[[8, 7], [7, 6], [6, 5], [7, 6], [8, 7]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[6.0, 6.0], [6.0, 6.0], [6.0, 6.0], [6.0, 6.0], [6.0, 6.0]]",0.5,0.9989493537428431,0.3114602919999996
figure_eight--demand_conflict,figure_eight,demand_conflict,unknown_drift_pm2,drift,1709,delay_aware_dual_anchor,8.449258755973705,1.4711743086029647,2.9508257819934474,0.32556110333467436,0.1741187423764044,0.8333333333333334,0.3333333333333333,2.560743603907798,0.4546806010198267,0.17755803444201357,0.32556110333467436,2,"[[2, 4], [2, 4], [1, 2], [2, 4]]","[true, true, true, true, false]",1,2.0,0,1,1,"[4, 3]","[[3, 2], [2, 1], [1, 0], [2, 1], [3, 2]]","[[7, 5], [6, 4], [5, 3], [6, 4], [7, 5]]","[[6, 5], [5, 4], [4, 3], [5, 4], [6, 5]]","[[8, 7], [7, 6], [6, 5], [7, 6], [8, 7]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.5, 1.25], [1.375, 1.125], [1.25, 1.0], [1.25, 1.0], [1.25, 1.0]]",0.5,0.9989493675348853,0.27001591699999494
figure_eight--demand_conflict,figure_eight,demand_conflict,unknown_drift_pm2,drift,1709,oracle_true_delay_0p25,8.449258755973705,1.4474057697291114,3.4624639153760173,0.3324104479551735,0.17130565077152857,0.8333333333333334,0.3333333333333333,2.560743603907798,0.37342826160270437,0.1458280559728189,0.3324104479551735,1,"[[2, 4], [2, 4], [1, 2], [1, 2]]","[true, true, true, false, false]",2,1.0,0,1,1,"[4, 3]","[[3, 2], [2, 1], [1, 0], [2, 1], [3, 2]]","[[7, 5], [6, 4], [5, 3], [6, 4], [7, 5]]","[[6, 5], [5, 4], [4, 3], [5, 4], [6, 5]]","[[8, 7], [7, 6], [6, 5], [7, 6], [8, 7]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[1.75, 1.25], [1.5, 1.0], [1.25, 0.75], [1.5, 1.0], [1.75, 1.25]]",0.5,0.9989491926496026,0.27252258400000073
figure_eight--demand_conflict,figure_eight,demand_conflict,unknown_drift_pm2,drift,1723,dual_anchor_dynamic,11.332864498216937,1.7106448063101696,2.711729179432198,0.35691791382776766,0.15094549189918532,1.0,0.6666666666666666,2.9932565130644506,0.4909368979662917,0.16401430877157866,0.35691791382776766,3,"[[1, 4], [3, 4], [1, 2], [2, 4]]","[true, true, true, true, false]",1,2.0,0,1,1,"[4, 2]","[[5, 3], [4, 2], [3, 1], [4, 2], [5, 3]]","[[9, 5], [8, 4], [7, 3], [8, 4], [9, 5]]","[[8, 4], [7, 3], [6, 2], [7, 3], [8, 4]]","[[10, 6], [9, 5], [8, 4], [9, 5], [10, 6]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0]]",1.0,0.9913786975027932,0.329169959000005
figure_eight--demand_conflict,figure_eight,demand_conflict,unknown_drift_pm2,drift,1723,fixed_delay_2,11.332864498216937,1.3314085297516314,2.522905042862589,0.36116388804289185,0.1174820831892157,1.0,0.5,2.9932565130644506,0.39047233023544026,0.13045067421758672,0.36116388804289185,2,"[[1, 4], [3, 4], [3, 4], [2, 4]]","[true, true, true, true, false]",1,2.0,0,1,1,"[4, 2]","[[5, 3], [4, 2], [3, 1], [4, 2], [5, 3]]","[[9, 5], [8, 4], [7, 3], [8, 4], [9, 5]]","[[8, 4], [7, 3], [6, 2], [7, 3], [8, 4]]","[[10, 6], [9, 5], [8, 4], [9, 5], [10, 6]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[2.0, 2.0], [2.0, 2.0], [2.0, 2.0], [2.0, 2.0], [2.0, 2.0]]",1.0,0.9913758157648604,0.31561916700000126
figure_eight--demand_conflict,figure_eight,demand_conflict,unknown_drift_pm2,drift,1723,fixed_delay_4,11.332864498216937,1.2441446008905006,2.2682086296493154,0.4008917741651101,0.10978200622501477,1.0,0.5,2.9932565130644506,0.34011784829363134,0.1136280324820621,0.4008917741651101,2,"[[1, 4], [3, 4], [3, 4], [1, 4]]","[true, true, true, true, false]",1,2.0,0,1,1,"[4, 2]","[[5, 3], [4, 2], [3, 1], [4, 2], [5, 3]]","[[9, 5], [8, 4], [7, 3], [8, 4], [9, 5]]","[[8, 4], [7, 3], [6, 2], [7, 3], [8, 4]]","[[10, 6], [9, 5], [8, 4], [9, 5], [10, 6]]","[[2, 2], [2, 2], [2, 2], [2, 2], [2, 2]]","[[4.0, 4.0], [4.0, 4.0], [4.0, 4.0], [4.0, 4.0], [4.0, 4.0]]",1.0,0.9913852880288849,0.30518729100000286
